"miR","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","mir"
"miR-362-5p",0.0621323830291109,3.8981088727353,0.037654278520036,0.84613899925412,0.991695494945662,0.0896287868156382,"N.S.","miR-362-5p"
"miR-342-3p",0.0563958669826459,6.32701147037424,0.0375877317627166,0.846273322912846,0.991695494945662,0.081353601658935,"N.S.","miR-342-3p"
"miR-342-5p",-0.0566514520252003,6.54519201844042,0.0373344995964757,0.846785599656491,0.991695494945662,-0.0817222947007204,"N.S.","miR-342-5p"
"miR-19a-3p",-0.0759454156662688,2.26853614932989,0.0362474395484638,0.849005411027371,0.991695494945662,-0.109554714281405,"N.S.","miR-19a-3p"
"let-7a-1-3p",0.0552210471198746,6.68727637447264,0.0362284991857709,0.849044391532168,0.991695494945662,0.0796588706041521,"N.S.","let-7a-1-3p"
"let-7c-2-3p",0.0552210471198746,6.68727637447264,0.0362284991857709,0.849044391532168,0.991695494945662,0.0796588706041521,"N.S.","let-7c-2-3p"
"miR-181b-5p",0.0536101995696997,9.63634943530523,0.0355116595778071,0.85052753223646,0.991695494945662,0.0773351497901689,"N.S.","miR-181b-5p"
"miR-679-5p",-0.0571175555626344,4.73872078177718,0.034558056029701,0.852524772516228,0.991695494945662,-0.0823946702407204,"N.S.","miR-679-5p"
"miR-1981-3p",0.0609557351117608,3.19698087925229,0.0315923506653399,0.858925307305781,0.991695494945662,0.0879314187090292,"N.S.","miR-1981-3p"
"miR-107-3p",0.0513544925808455,6.79478491445519,0.0314032115576026,0.859343823497665,0.991695494945662,0.0740811899230924,"N.S.","miR-107-3p"
"let-7b-5p",0.0489081946895312,13.5432716416697,0.0296851890200855,0.863206477359967,0.991695494945662,0.070552294015697,"N.S.","let-7b-5p"
"miR-669c-5p",-0.0493419030036015,6.26930694761172,0.0286397376857895,0.865613537956987,0.991695494945662,-0.071177937973434,"N.S.","miR-669c-5p"
"miR-139-3p",-0.0492850593653744,6.2867620979543,0.0285620292558679,0.865794246204834,0.991695494945662,-0.071095938441401,"N.S.","miR-139-3p"
"miR-19b-3p",-0.0508868803896226,4.87069370928912,0.0271492522890924,0.869124780390665,0.991695494945662,-0.0734066380814242,"N.S.","miR-19b-3p"
"let-7d-5p",0.0461584844972097,13.3876424822959,0.0264546514638084,0.870794914940553,0.991695494945662,0.066585712072157,"N.S.","let-7d-5p"
"miR-490-3p",0.0470598244552963,6.71178921684268,0.0262173866485149,0.871370554549352,0.991695494945662,0.0678859359331009,"N.S.","miR-490-3p"
"miR-378b",0.0487368324955552,5.29227933651513,0.0253989663997949,0.873376954388287,0.991695494945662,0.0703050962614286,"N.S.","miR-378b"
"miR-379-5p",-0.0449995624873711,12.0128066639361,0.0250448494614464,0.874255357067396,0.991695494945662,-0.0649139143928839,"N.S.","miR-379-5p"
"miR-467c-5p",0.065299508465043,2.00630573422668,0.0248934443966036,0.874632865922293,0.991695494945662,0.0941975092221577,"N.S.","miR-467c-5p"
"miR-3102-3p",0.0606616378013029,2.29026398812583,0.0237971464706348,0.877402182453795,0.991695494945662,0.0875071699701751,"N.S.","miR-3102-3p"
"let-7e-5p",0.043190736947811,11.8897029454214,0.0230217201698082,0.879400603417586,0.991695494945662,0.0623046013299043,"N.S.","let-7e-5p"
"miR-455-5p",0.0429937155621607,9.90566161770071,0.0228642982682139,0.879810494686849,0.991695494945662,0.0620203890252789,"N.S.","miR-455-5p"
"miR-344-3p",-0.0436979191808892,6.6142424710011,0.0227632076062676,0.880074473496519,0.991695494945662,-0.0630362347556485,"N.S.","miR-344-3p"
"miR-410-5p",0.0486718449740357,3.60224341354244,0.0220023846890367,0.882080755783057,0.991695494945662,0.070211348807557,"N.S.","miR-410-5p"
"miR-29a-3p",0.0418613859543709,12.3861598628831,0.0217471714414756,0.882761671374879,0.991695494945662,0.0603869520947481,"N.S.","miR-29a-3p"
"miR-216b-5p",0.0598378208755522,2.20468843433496,0.0212953304742207,0.883977282605478,0.991695494945662,0.0863187766072709,"N.S.","miR-216b-5p"
"miR-3068-5p",-0.0419603590203753,5.68639957269094,0.0202716852033809,0.886780910905829,0.991695494945662,-0.0605297252413896,"N.S.","miR-3068-5p"
"miR-574-5p",0.0407535387839935,6.98275803485431,0.0199402645961975,0.887704044991452,0.991695494945662,0.0587888321930613,"N.S.","miR-574-5p"
"miR-326-3p",-0.0432501508031275,4.16486682149202,0.0188772221129359,0.890719054459006,0.991695494945662,-0.0623903085169207,"N.S.","miR-326-3p"
"miR-30b-5p",0.0393219471614757,7.36305737325089,0.0186534284188458,0.891364719063162,0.991695494945662,0.0567236962029996,"N.S.","miR-30b-5p"
"miR-204-5p",-0.0382815804493734,11.2885581517569,0.0181194356278311,0.892921457887474,0.991695494945662,-0.0552229199297733,"N.S.","miR-204-5p"
"miR-330-3p",-0.0379185177334717,7.67689887577096,0.0174284031161518,0.894971100534055,0.991695494945662,-0.0546991854586679,"N.S.","miR-330-3p"
"miR-423-3p",0.0375491398165966,9.44929463333392,0.0174046021129399,0.895042425723568,0.991695494945662,0.0541663410230941,"N.S.","miR-423-3p"
"miR-344c-3p",-0.0516338773832713,2.1381421008145,0.0165803210407534,0.897543920993826,0.991695494945662,-0.0744842152003365,"N.S.","miR-344c-3p"
"miR-32-5p",-0.0359065335930532,7.21127842840473,0.0155062490542939,0.90090032755629,0.991695494945662,-0.0517968068791513,"N.S.","miR-32-5p"
"miR-26a-2-3p",-0.0394213230829261,3.91014432911726,0.0151574466600672,0.902015572084762,0.991695494945662,-0.0568670504869341,"N.S.","miR-26a-2-3p"
"miR-488-3p",-0.0356836036013583,6.32508052053711,0.0150488432733766,0.902365469586365,0.991695494945662,-0.0514752202326024,"N.S.","miR-488-3p"
"miR-9-3p",-0.0336959328077011,8.6854443320442,0.0139425564051789,0.906005377437935,0.991695494945662,-0.0486079147609789,"N.S.","miR-9-3p"
"miR-877-5p",-0.0417515419675075,2.65469348328518,0.0126889600272837,0.910311781994115,0.991695494945662,-0.0602284971506179,"N.S.","miR-877-5p"
"miR-676-3p",0.0313777906282569,8.79425750979685,0.0121209483324556,0.912333891901095,0.991695494945662,0.0452638892934155,"N.S.","miR-676-3p"
"miR-192-5p",0.03138239962333,8.57843079039233,0.012101295186715,0.912404706058948,0.991695494945662,0.0452705379783155,"N.S.","miR-192-5p"
"let-7j",-0.0427496045446238,2.29610619429645,0.0119679507165968,0.912886717366026,0.991695494945662,-0.0616682477861457,"N.S.","let-7j"
"miR-376a-5p",0.0327367549676558,4.76361621107966,0.0115304152263729,0.914487702088172,0.991695494945662,0.0472242571262246,"N.S.","miR-376a-5p"
"miR-331-5p",-0.0331103261379759,4.47031099022489,0.011460414524207,0.914746675063743,0.991695494945662,-0.0477631505205017,"N.S.","miR-331-5p"
"miR-532-5p",-0.0299750191080428,9.47167035176913,0.0110976697855225,0.916101677294491,0.991695494945662,-0.0432403276109768,"N.S.","miR-532-5p"
"miR-325-3p",0.0375624847312048,2.91854444574934,0.0108813192398172,0.916920515623154,0.991695494945662,0.0541855916690244,"N.S.","miR-325-3p"
"let-7e-3p",0.0318063835830759,3.93844483757415,0.00982319856670966,0.921049304234585,0.991695494945662,0.0458821541129086,"N.S.","let-7e-3p"
"miR-106b-3p",0.0286108735271276,6.2910931918744,0.00964378188635395,0.921771291645761,0.991695494945662,0.0412724856017616,"N.S.","miR-106b-3p"
"miR-22-3p",-0.0278340078829198,12.2232764693795,0.00958399498534845,0.922013383105147,0.991695494945662,-0.0401518215967053,"N.S.","miR-22-3p"
"let-7d-3p",0.0277411500605703,9.880212558369,0.00951916010433251,0.922276778247752,0.991695494945662,0.0400178699670109,"N.S.","let-7d-3p"
"miR-322-5p",0.0317293651963862,3.50236332758043,0.0091076598133526,0.923970063538733,0.991695494945662,0.0457710515891528,"N.S.","miR-322-5p"
"miR-132-5p",0.0250951990948415,7.54784403063211,0.00736494453354908,0.93161009964873,0.991695494945662,0.0362009654243214,"N.S.","miR-132-5p"
"miR-872-5p",0.023929458327297,9.20417825532603,0.00706397285603089,0.933018710264502,0.991695494945662,0.0345193313771034,"N.S.","miR-872-5p"
"miR-148b-5p",0.0270084285048738,3.80628706246354,0.0069980059476511,0.933331463935032,0.991695494945662,0.0389608858162507,"N.S.","miR-148b-5p"
"miR-1981-5p",-0.0227976055614476,7.08662665441043,0.006175992261781,0.937360744989834,0.991695494945662,-0.0328865823127472,"N.S.","miR-1981-5p"
"miR-1306-5p",-0.029347153458142,2.18708246828652,0.00537769021953749,0.94154134198564,0.991695494945662,-0.0423346028706678,"N.S.","miR-1306-5p"
"miR-421-3p",0.0214427118027144,4.9713100328926,0.00505419619375391,0.943323842567734,0.991695494945662,0.0309320864775814,"N.S.","miR-421-3p"
"miR-10a-5p",0.0200366745324132,12.044955722364,0.00498004803137952,0.943740420866893,0.991695494945662,0.0289038138021936,"N.S.","miR-10a-5p"
"miR-450a-5p",0.0204067215354224,5.98379877191773,0.00485278516310883,0.944462739757198,0.991695494945662,0.0294376234249298,"N.S.","miR-450a-5p"
"miR-500-3p",-0.0280342265402783,2.18099758624648,0.00469272664527676,0.945384850683219,0.991695494945662,-0.0404406461111052,"N.S.","miR-500-3p"
"miR-125b-2-3p",-0.0198022870090074,6.63984104497113,0.00466495932423405,0.945546420150658,0.991695494945662,-0.0285656991453367,"N.S.","miR-125b-2-3p"
"miR-340-3p",0.0185055087754501,7.71891760862053,0.00417374557328998,0.948488876123391,0.991695494945662,0.0266950375969424,"N.S.","miR-340-3p"
"miR-744-5p",-0.0181580972495674,10.9428934406428,0.00406858830082513,0.949141034739662,0.991695494945662,-0.0261938806788816,"N.S.","miR-744-5p"
"miR-99a-5p",0.0179697437520934,16.4956336027931,0.00400979301963389,0.949509359695243,0.991695494945662,0.0259221721969591,"N.S.","miR-99a-5p"
"let-7c-5p",0.0169936785394692,15.8713108877414,0.00358453646229862,0.952258378283925,0.991695494945662,0.0245141537596256,"N.S.","let-7c-5p"
"miR-92a-3p",-0.0167231705647719,7.71468858599796,0.00340018291380773,0.95350083607541,0.991695494945662,-0.0241239337098856,"N.S.","miR-92a-3p"
"miR-185-5p",0.0165232748802095,11.5655183957596,0.00330876955183612,0.954129457349523,0.991695494945662,0.0238355750984252,"N.S.","miR-185-5p"
"miR-412-3p",-0.0206479464332351,2.18810914291925,0.00269219912197727,0.958619206168933,0.991695494945662,-0.0297856013051691,"N.S.","miR-412-3p"
"miR-181a-1-3p",0.0152273844322302,4.64640011044412,0.00247743588918303,0.960302607561399,0.991695494945662,0.0219661942210824,"N.S.","miR-181a-1-3p"
"miR-299a-3p",0.0141048364066046,5.08566609800631,0.00220321448722516,0.962562313757645,0.991695494945662,0.0203468676674562,"N.S.","miR-299a-3p"
"miR-344d-3p",0.0144945234924491,4.45722949928782,0.00219493220455114,0.962632695972166,0.991695494945662,0.020909009002444,"N.S.","miR-344d-3p"
"miR-7689-3p",0.0161641815433127,3.13068147017649,0.00204654866806964,0.963916971114281,0.991695494945662,0.0233175666369669,"N.S.","miR-7689-3p"
"miR-335-5p",-0.0121634608990243,8.31589735505025,0.0017959853962406,0.966196514750169,0.991695494945662,-0.017546345250402,"N.S.","miR-335-5p"
"miR-215-5p",0.0146120923665136,2.92037693148487,0.0017208365826038,0.966910871227596,0.991695494945662,0.0210786074475052,"N.S.","miR-215-5p"
"miR-183-5p",0.0106217919231743,10.150590194186,0.00139599637918764,0.970195545930814,0.991695494945662,0.0153224176744712,"N.S.","miR-183-5p"
"let-7i-5p",-0.0101644668017269,15.7011020973769,0.001283380103132,0.971422460990888,0.991695494945662,-0.0146627053985645,"N.S.","let-7i-5p"
"miR-148b-3p",-0.00965309916793549,9.03353158225115,0.00114860209400547,0.972964043991479,0.991695494945662,-0.0139250343420393,"N.S.","miR-148b-3p"
"miR-139-5p",-0.00911669878560482,10.1810861641728,0.00102890202708039,0.974411041874713,0.991695494945662,-0.013151252407855,"N.S.","miR-139-5p"
"miR-10b-5p",0.00800541665049383,13.6321449713586,0.000795947749708148,0.977492630976491,0.992630791190729,0.0115481774133998,"N.S.","miR-10b-5p"
"let-7a-5p",0.00637214963746516,15.111019088844,0.000504327416365413,0.982083224692253,0.994551699903822,0.00919211550514829,"N.S.","let-7a-5p"
"miR-382-3p",-0.00555461456480709,8.50950734560419,0.000378953499236667,0.984468779216406,0.994551699903822,-0.00801278400087876,"N.S.","miR-382-3p"
"miR-671-5p",-0.00550634366569144,3.73278076503056,0.000299462794640881,0.986193302088074,0.994551699903822,-0.00794315103469745,"N.S.","miR-671-5p"
"miR-652-3p",-0.00337924498199181,7.30141774112805,0.000138284903695052,0.990617524522969,0.994551699903822,-0.00487471449383893,"N.S.","miR-652-3p"
"miR-873a-5p",-0.00303432961854063,4.63590913066619,0.000100078198591147,0.992018168463966,0.994551699903822,-0.00437715840355156,"N.S.","miR-873a-5p"
"miR-22-5p",-0.00273344599179327,8.71315769228638,9.10923561932009e-05,0.9923849206012,0.994551699903822,-0.00394312009497068,"N.S.","miR-22-5p"
"miR-539-5p",-0.00167244829474211,5.06650368294074,3.16367171002696e-05,0.995512200177518,0.995512200177518,-0.00241258268815133,"N.S.","miR-539-5p"
