"trf","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","miR"
"miR-6944-3p",-0.250843824020048,3.34354781491587,1.67082679139094,0.196147829170943,0.829569315865804,-0.361853618532199,"N.S.","miR-6944-3p"
"miR-331-5p",0.204313637548016,4.09274154771522,1.64006477576095,0.200316580871223,0.829569315865804,0.294731709465236,"N.S.","miR-331-5p"
"miR-190a-5p",-0.354091064221652,2.21117822138405,1.63695644873131,0.200743567454354,0.829569315865804,-0.510792455740435,"N.S.","miR-190a-5p"
"miR-324-5p",0.418915999215577,1.70762940804743,1.62561930439069,0.202310032562551,0.829569315865804,0.604305371158244,"N.S.","miR-324-5p"
"miR-1964-3p",-0.140470437265547,6.32576931615773,1.62294757985101,0.202681278985228,0.829569315865804,-0.20263499099454,"N.S.","miR-1964-3p"
"miR-3095-3p",0.258544618047606,3.18802543174625,1.61633964614092,0.203602927945489,0.829569315865804,0.372962363965055,"N.S.","miR-3095-3p"
"miR-532-3p",0.29645424499769,2.7030853209937,1.60904422373777,0.20462620683409,0.829569315865804,0.427648724064546,"N.S.","miR-532-3p"
"miR-674-3p",-0.118941704915832,10.0438039611581,1.60417170858021,0.20531301932568,0.829569315865804,-0.171578815967751,"N.S.","miR-674-3p"
"miR-148a-5p",-0.204817701718914,4.02352629189121,1.58004594163281,0.208754076098648,0.829569315865804,-0.295458844944551,"N.S.","miR-148a-5p"
"miR-673-3p",-0.223245434063804,3.63857893983223,1.56544017821171,0.210870447993688,0.829569315865804,-0.322041686504997,"N.S.","miR-673-3p"
"miR-671-3p",-0.127933589988672,7.11931236600679,1.5449630113402,0.213880580008019,0.829569315865804,-0.184550018921398,"N.S.","miR-671-3p"
"miR-141-3p",-0.211442501909941,3.96291376313956,1.54022383105081,0.214584491434486,0.829569315865804,-0.305015420357723,"N.S.","miR-141-3p"
"miR-8114",0.256110999488393,3.11672428269403,1.53373566617409,0.215552652556933,0.829569315865804,0.369451758570569,"N.S.","miR-8114"
"miR-346-5p",-0.153851664286705,5.36662419470831,1.52873344050548,0.216302632300049,0.829569315865804,-0.221938019231025,"N.S.","miR-346-5p"
"miR-107-3p",0.130180711209682,6.76206592617092,1.51566735612073,0.218276330655527,0.829569315865804,0.187791593428084,"N.S.","miR-107-3p"
"miR-25-5p",0.246763309912693,3.20743431807668,1.51325683116343,0.218642794661329,0.829569315865804,0.355967291448061,"N.S.","miR-25-5p"
"miR-344b-3p",-0.17005978947331,4.72871613742075,1.4919108548275,0.221920216478557,0.829569315865804,-0.245318976570947,"N.S.","miR-344b-3p"
"miR-382-3p",0.12272545979449,7.48016134308569,1.48560157146655,0.222900156887662,0.829569315865804,0.177037054374975,"N.S.","miR-382-3p"
"miR-212-5p",0.136463662557158,6.13692485398301,1.47608853197938,0.224387511967933,0.829569315865804,0.196855036345315,"N.S.","miR-212-5p"
"miR-690",-0.136330805278261,6.15444108563654,1.46896372438261,0.2255092658346,0.829569315865804,-0.196663383681333,"N.S.","miR-690"
"miR-9-3p",0.114990219602995,9.50158120078323,1.46177613005717,0.226647731213769,0.829569315865804,0.165878618784851,"N.S.","miR-9-3p"
"let-7f-1-3p",-0.276302922007665,2.79122440608831,1.4584142435585,0.227182599785488,0.829569315865804,-0.398579524650775,"N.S.","let-7f-1-3p"
"miR-199a-5p",-0.123595331612625,7.43446344343182,1.43720036996611,0.23059291922385,0.829569315865804,-0.17829188401362,"N.S.","miR-199a-5p"
"miR-488-3p",-0.136487336506572,5.96005306261968,1.41563175269649,0.234123735387276,0.829569315865804,-0.196889187093471,"N.S.","miR-488-3p"
"miR-1843b-3p",-0.11904081293513,7.58031281868149,1.40871141629843,0.235270423271301,0.829569315865804,-0.171721783790653,"N.S.","miR-1843b-3p"
"miR-204-3p",-0.118369153422349,7.61366345281991,1.39951773781164,0.236804333721435,0.829569315865804,-0.170752884412441,"N.S.","miR-204-3p"
"miR-191-5p",-0.108915044839527,11.7234046424204,1.37755853065168,0.240517456492621,0.829569315865804,-0.157114903034765,"N.S.","miR-191-5p"
"miR-223-5p",-0.200900581221855,3.78118555347535,1.35996107342348,0.243544228018032,0.829569315865804,-0.289808220570501,"N.S.","miR-223-5p"
"miR-760-3p",0.146999890622434,5.29159683772394,1.35962231188923,0.243602948951785,0.829569315865804,0.212054024265369,"N.S.","miR-760-3p"
"miR-370-3p",-0.109571923422798,9.59734742799371,1.3476345468029,0.245692074559815,0.829569315865804,-0.158062480250275,"N.S.","miR-370-3p"
"miR-431-3p",0.200709610639556,3.78145484225462,1.34663442490254,0.245867354012393,0.829569315865804,0.289532736824756,"N.S.","miR-431-3p"
"miR-3061-5p",0.284031545331454,2.5528245838101,1.3435670294154,0.246405893683902,0.829569315865804,0.409728415108457,"N.S.","miR-3061-5p"
"miR-361-5p",0.132006027608548,5.99598251262478,1.34038439177301,0.246966191333579,0.829569315865804,0.190424695305223,"N.S.","miR-361-5p"
"miR-3473b",0.244528745875808,2.98342560964469,1.30452839840785,0.253387713362425,0.829569315865804,0.352743831250275,"N.S.","miR-3473b"
"miR-1947-5p",0.253668642734722,2.85916327502169,1.30113475620934,0.254006051339656,0.829569315865804,0.365928547933373,"N.S.","miR-1947-5p"
"miR-139-3p",-0.129764921546279,6.01277403114746,1.29512684626109,0.255105283526621,0.829569315865804,-0.187191797938446,"N.S.","miR-139-3p"
"miR-700-3p",-0.13130040126899,5.91742657750516,1.28942546731763,0.256153856704369,0.829569315865804,-0.189406797235385,"N.S.","miR-700-3p"
