"","miRs","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","FMS_1017","FMS_1056","FMS_1067","FMS_1086","FMS_1098","FMS_1121","FMS_1136","FMS_1164","FMS_1177","FMS_1179","FMS_1180","FMS_1025","FMS_1181","FMS_1182","FMS_1183","FMS_1184","FMS_1185","FMS_1053","FMS_1078","FMS_1087","FMS_1104","FMS_1135","FMS_1027","FMS_1187","FMS_1190","FMS_1191","FMS_1165","FMS_1166","FMS_1169","FMS_1172","FMS_1173","FMS_1174","FMS_1175","FMS_1028","FMS_1176","FMS_1186","FMS_1188","FMS_1192","FMS_1193","FMS_1194","FMS_1195","FMS_1197","FMS_1200","FMS_1031","FMS_1042","FMS_1047","FMS_1049","FMS_1033"
"273","hsa-miR-146b-3p",207.747510612095,-0.21397821698194,0.173986378144032,-1.22985614888081,0.218750977666012,0.42881509340305,235.091022244606,129.615172048028,113.123456216312,245.778470273488,103.569527230219,95.659602700947,147.624542844823,352.407553320057,217.881046990888,157.185189816661,220.997248771751,154.872567129236,216.871889262171,146.931406179479,119.25785663069,185.537397360508,202.433566096226,143.237221608402,225.799979181958,244.046088105718,276.474724385503,369.876484580341,469.611820353986,189.546920029437,354.519125376658,115.557913647956,210.041776933109,71.1958335222791,346.612236982537,327.409778955849,285.876626332927,194.669520820676,215.696661509105,153.134250301642,246.44586430434,152.633600168033,82.6664909191507,175.198914237011,203.509019778665,149.979527398387,241.272359490734,280.337488353435,230.314265821228,245.767128842291,179.824966885994,90.7405295706637,213.161142443324,241.884733423141
"274","hsa-miR-15b-5p",25092.9605134949,-0.136118675348683,0.110644413869698,-1.23023540536792,0.218608965168172,0.42881509340305,24225.5111817218,27583.4211705247,17191.864743438,28107.4989476653,24858.4223373849,23376.6369406359,19237.323239466,21742.1831377076,24435.1000378293,27200.9764842326,25056.9182513058,24092.4862498069,27160.1733117587,27140.7640214564,20750.0824625781,27010.2061463597,25426.2512945274,27027.8871000853,20285.5787748953,22893.6923628773,17443.1459928696,22885.4174153404,24870.258649359,31776.2664121864,41870.0326373271,14646.3990945174,30067.0602844206,34077.3771737709,18310.7669828457,21618.2329303934,25638.0284423076,28632.6420207077,20709.236845437,33992.9851451799,19582.8783139338,20146.0285527049,27685.5071366211,16258.1766623007,21714.4124103836,29629.3779715434,19452.2930606773,24890.7536254168,21421.2294541204,25865.8650032846,22757.3227830196,56671.8513876651,19978.4125857175,27067.1674774488
"275","hsa-miR-3133",6.2600635210157,0.322729391129883,0.26218459956388,1.23092428642534,0.218351183261531,0.42881509340305,2.47464233941691,5.74244433124175,1.93373429429594,2.73087189192764,13.8864170588003,4.28326579257972,4.10068174568953,7.78801222806756,9.72683245495036,11.9079689255046,8.33951882157551,4.90103060535558,6.7351518404401,2.0266400852342,7.84591162044016,1.26215916571774,3.96928560972992,8.13847850047736,2.91354811847688,2.16929856093972,4.58879210598344,4.14040840948143,9.58391470110175,5.54230760319992,5.88413486102338,3.39876216611635,5.04100264639461,17.7989583805698,13.7726716681803,5.84660319564015,6.12592770713415,3.04171126282306,10.6080325332347,6.57631749761655,5.79872621892565,4.82000842635894,3.88366064720842,8.4773668179199,8.72181513337136,5.61420690796102,6.20636294509926,6.02876319039644,15.0204955970366,5.40147535917123,1.89289438827362,5.85422771423636,5.27953293977273,2.65807399366089
"276","hsa-miR-6513-3p",20.4388767511333,0.215390532522008,0.17421710465123,1.23633401526907,0.216334432236562,0.42881509340305,8.66124818795918,6.56279352141914,18.3704757958114,19.1161032434935,40.5020497548343,22.1302065949952,26.6544313469819,21.4170336271858,25.9382198798676,23.0220732559755,25.0185564647265,19.6041224214223,22.8995162574963,16.2131206818736,13.3380497547483,13.8837508228952,9.9232140243248,21.9738919512889,14.5677405923844,29.2855305726862,22.9439605299172,19.3219059109134,26.3557654280298,16.6269228095998,13.2393034373026,22.6584144407757,31.0861829861001,45.1330730364448,17.2158395852254,19.2102676428176,14.2938313166463,17.236363822664,14.1440433776462,23.4868482057734,25.5143953632729,24.1000421317947,31.0692851776674,11.3031557572265,18.4127208371173,26.4669754232448,17.8432934671604,30.1438159519822,21.0286938358512,16.2044260775137,21.7682854651467,14.6355692855909,8.57924102713069,11.961332971474
"277","hsa-miR-7976",555.861230334323,0.19780424501866,0.160139830095089,1.23519704561449,0.216757178545645,0.42881509340305,373.670993251953,301.068152795103,247.51798966988,416.457963518966,1061.15370357666,314.106158122513,326.004198782317,701.894602054589,406.581596616925,608.894144390801,683.006591487034,315.626370984899,499.074751376611,369.861815555241,411.125768911064,429.134116344033,375.097490119477,513.537993380121,284.070941551495,510.869811101303,648.166884970162,753.554330525621,735.565453309559,359.141532687355,447.194249437777,293.426467008045,608.280985998283,1163.28906558724,1093.77967498132,855.27452461936,612.592770713415,498.840647102981,716.631531134075,452.826433407311,798.484600346062,457.900800504099,495.998945514905,632.976722404686,743.292467477315,476.405557618407,387.897684068703,933.453500646383,830.132723329555,569.855650392564,436.31215649707,728.851350422427,327.990983883381,474.466207868469
"278","hsa-miR-550a-3-5p",443.10049372822,-0.128055073418602,0.104523159384523,-1.22513588541186,0.220524026375228,0.430735778135786,419.451876531166,432.324023223486,616.861239880404,412.361655681074,398.655889729726,659.622932057277,539.239649558173,303.732476894635,417.605340065869,438.213256458569,356.097453681274,533.232129862687,301.061287267672,426.607737941799,695.932360733042,460.688095486976,378.074454326775,397.971598673343,493.846406081831,447.960152834052,527.711092188096,434.742882995551,498.363564457291,638.47383588863,333.924653363077,317.217802170859,287.337150844493,439.888542834082,390.225697265108,383.370123828404,434.940867206525,388.325137887077,335.921030219098,519.529082311707,370.538605389349,528.59425742403,500.992223489887,597.654360663353,252.932638867769,441.91828661236,298.681216732902,337.610738662201,407.556113866259,468.127864461506,327.470729171337,559.078746709573,607.806229691336,510.350206782891
"279","hsa-miR-4659b-3p",49.365542736555,0.272909280879719,0.223273843949391,1.22230744117783,0.221591386341569,0.431269257288429,35.8823139215452,21.3290789446122,19.3373429429594,31.4050267571679,104.148127941002,18.5608184345121,31.7802835290938,55.4895871249814,60.9548167176889,69.8600843629602,85.0630919800702,30.3863897532046,59.2693361958728,44.5860818751524,29.0298729956286,47.9620482972742,35.7235704875693,42.3200882024823,23.308384947815,54.2324640234929,43.5935250068427,30.3629950028638,62.2954455571614,36.5792301811194,72.0806520475363,28.3230180509696,59.6518646490029,170.361458785454,71.1588036189315,57.6308029284529,33.6926023892378,50.6951877137176,31.824097599704,23.4868482057734,57.9872621892565,24.1000421317947,43.8298844470665,49.4513064378661,45.547256807606,23.2588571901242,42.6687452475574,125.599233133259,113.154400164342,24.3066391162705,36.9114405713356,54.1516063566864,38.9365554308239,17.2774809587958
"280","hsa-miR-4521",11.6656784030733,-0.284480113145279,0.234203787528791,-1.21466913984176,0.224492307156179,0.433358238294761,13.610532866793,16.4069838035479,21.2710772372553,10.9234875677106,9.25761137253355,20.702451330802,12.3020452370686,6.81451069955912,3.89073298198015,7.93864595033639,5.83766317510286,30.3863897532046,6.7351518404401,19.2530808097249,15.6918232408803,10.0972733257419,6.94624981702736,13.8354134508115,17.4812887108613,15.185089926578,17.2079703974379,5.52054454597524,4.79195735055087,14.4099997683198,11.7682697220468,33.9876216611635,9.24183818505678,11.4421875303663,4.5908905560601,13.3636644471775,10.2098795118902,7.09732627992046,3.53601084441155,6.57631749761655,10.4377071940662,11.2466863281709,18.3086859082683,14.1289446965332,4.84545285187298,12.8324729324823,13.9643166264733,8.03835092052859,2.00273274627154,8.10221303875684,12.3038135237785,2.92711385711818,13.1988323494318,9.30325897781312
"281","hsa-miR-574-5p",350.674139130591,-0.29847995421304,0.245350677334354,-1.21654424375721,0.223777667626547,0.433358238294761,538.234708823177,413.455991849406,564.650413934414,669.063613522273,112.827138602753,641.775991254861,447.999480716581,147.972232333284,131.636465890328,157.979054411694,170.960135842298,702.807788807989,188.584251532323,518.819861819955,532.737399027887,490.979915464202,757.141230055982,365.417684671433,454.513506482393,211.506609691622,213.37883292823,132.493069103406,213.242102099514,501.024607329272,273.612271037587,909.735339797143,224.32461776456,151.291146234843,214.62413349581,183.750386148691,230.74327696872,324.449201367793,163.835169124402,418.065898062766,126.992104194472,565.547655359449,695.175255850308,319.314150141649,113.383596733828,291.136729655693,311.0939426231,75.3595398799555,120.163964776293,313.285570831931,379.525324848861,314.664739640205,607.146288073864,225.936289461176
"282","hsa-miR-584-5p",2155.6802122279,0.140527896820818,0.115833825428833,1.21318532216789,0.22505897458402,0.433358238294761,1766.89463034367,1285.48718100797,1713.2885847462,1379.09030542346,1379.96269521828,2157.33820419598,1977.55377185877,2174.80241468787,1763.798951831,1948.93758080758,2097.38898362624,2115.28480927147,1669.6441412451,1936.45460144128,2031.30651853196,1974.01693518255,3618.00383326882,1322.50275632757,1515.04502160798,2238.71611488979,1958.26703122844,1987.39603655109,1818.54781453406,2212.48919519741,1523.99092900505,2647.63572740463,2365.91057537454,2821.77058040533,5066.04772861232,2243.42516906992,2659.67361284741,2587.48238090815,1960.12867808547,1534.16092480112,2012.1579979672,3166.74553611782,2324.64830168619,3010.87811483122,2074.82291117201,1857.50045697682,1820.79172901849,2255.76222707334,2944.01713701917,2394.65407589924,2035.80791458828,1700.65315098566,2578.39189946151,1843.37431460383
"283","hsa-miR-6799-3p",12.6779419623112,0.212289532632286,0.175504256877925,1.20959762691082,0.226433329202338,0.434463949670916,13.610532866793,18.86803137408,11.6024057657756,15.019795405602,12.1506149264503,12.1359197456425,9.22653392780144,11.6820183421013,9.07837695795367,18.2588856857737,12.5092782323633,16.663504058209,10.7762429447042,6.07992025570259,18.0455967270124,13.8837508228952,12.9001782316222,8.13847850047736,7.28387029619219,8.67719424375887,5.73599013247931,5.52054454597524,11.9798933763772,12.1930767270398,7.35516857627922,16.9938108305817,12.6025066159865,19.7059896356308,8.03405847310517,10.8579773633317,7.14691565832317,20.278075085487,14.1440433776462,18.7894785646187,9.27796195028104,12.8533558036238,8.32212995830377,15.5418391661865,8.72181513337136,16.8426207238831,16.2917027308855,17.0814957061233,7.0095646119504,18.0049178639041,9.46447194136811,8.78134157135455,15.8385988193182,26.5807399366089
"284","hsa-miR-3187-3p",31.7630277028113,-0.183072105924944,0.152456432028711,-1.20081588876793,0.229822627103278,0.437872584270456,34.6449927518367,31.1732692267409,36.7409515916228,25.9432829733126,23.1440284313339,40.6910250295073,36.9061357112057,36.9930580833209,31.1258638558412,32.5484483963792,26.6864602290416,39.2082448428446,25.5935769936724,22.2930409375762,43.9371050744649,30.2918199772258,40.6851774997317,24.4154355014321,36.419351480961,49.8938669016135,21.7967625034214,15.1814975014319,16.7718507269281,48.7723069081593,38.2468765966519,36.253463105241,21.0041776933109,22.2486979757122,22.9544527803005,23.3864127825606,25.5246987797256,39.5422464166997,21.2160650664693,64.8237010479345,18.5559239005621,61.0534400672132,26.0760072026851,38.1481506806395,21.3199925482411,27.269004981525,48.0993128245192,14.067114110925,21.0286938358512,23.4063932230753,41.6436765420197,23.4169108569455,40.2564386657671,33.2259249207611
"285","hsa-miR-6729-5p",7.47824842941894,-0.278101126217105,0.231417138628776,-1.20173089972916,0.229467805256435,0.437872584270456,11.1358905273761,9.84419028212871,10.6355386186277,4.09630783789147,2.31440284313339,11.4220421135459,11.2768748006462,12.6555198706098,10.3752879519471,4.76318757020183,5.00371129294531,5.88123672642669,2.69406073617604,6.07992025570259,10.1996851065722,5.04863666287097,2.97696420729744,8.13847850047736,13.1109665331459,5.42324640234929,5.73599013247931,11.0410890919505,9.58391470110175,4.43384608255993,14.7103371525584,9.06336577631026,4.20083553866217,2.5427083400814,3.44316791704507,10.8579773633317,5.10493975594512,9.12513378846917,2.35734056294104,12.2131610670022,2.89936310946282,11.2466863281709,8.87693862219068,7.06447234826658,8.72181513337136,7.21826602452131,11.6369305220611,3.01438159519822,2.00273274627154,9.90270482514725,4.73223597068406,10.2448984999136,7.2593577921875,6.64518498415223
"286","hsa-miR-1301-3p",904.786259248187,-0.106588117162451,0.0904806877005983,-1.17802063480278,0.238788379952,0.44557419351868,1039.3497825551,1064.81324885026,794.76479495563,782.39479703727,647.454195366565,823.814787439499,698.141067203642,1138.02328682637,765.825941953092,986.773691626813,733.043704416487,849.838706968657,991.414350912782,758.976711920207,803.421349933073,911.27891764821,809.734264384903,725.95228224258,1140.6540883837,669.228606049903,1468.4134739147,1035.10210237036,1001.51908626513,815.827679191028,767.87959936355,1020.76157055694,905.700142135565,587.365626558803,1231.50639166312,1031.50784951651,1141.46452942933,887.165784990058,756.706320704073,828.616004699685,993.321801301963,1053.97517589715,578.110627770168,1066.73532458825,832.448799951777,819.674208562309,788.983889395743,860.103548496559,930.269360643132,1226.13490653187,873.570760188277,831.300335421564,908.07966564091,1052.59730148971
"287","hsa-miR-1304-5p",234.79867770014,0.148910641757779,0.125669021670007,1.18494311309912,0.23603993970069,0.44557419351868,181.886211947143,161.608790464946,344.204704384677,176.141237029333,248.798305636839,268.417989668329,322.92868747305,241.428379070094,247.709999852736,188.939773618006,211.823778068018,214.665140514574,181.175584507839,264.476531123063,236.946530937293,248.645355646395,370.135883107315,219.738919512889,240.367719774342,204.998714008803,200.759654636776,202.88001206459,138.966763165975,311.477687299835,83.8489217695831,441.839081595125,209.201609825376,302.582292469686,251.35125794429,222.170921434326,241.974144431799,230.156152220278,229.840704886751,155.952672086335,180.92025803048,277.953819253365,398.352620670807,231.714693023144,200.601748067541,226.172335435001,221.877475287298,182.872483442025,292.398980955645,179.148932745846,146.699315091206,285.393601069023,243.518456847017,204.671697511889
"288","hsa-miR-378a-3p",1897.84542288397,0.112435321573438,0.0949306456316592,1.18439436311956,0.236256990531622,0.44557419351868,1395.69827943114,1561.12450890758,1929.86682570735,1813.29893623996,2342.75427796177,2010.99328961618,1913.99320480059,2215.68947888522,1488.8538211044,1466.26790702713,2052.35558198973,1477.17062445417,1519.45025520329,2018.53352489326,1582.52037384278,1932.36568271386,2162.26833590037,1491.7831091375,1957.90433561646,1650.83620487512,2222.12257732248,1774.85507153104,2908.71811178438,1589.53382059774,1366.59032147268,2520.74860653629,1628.24385478546,3422.48542574956,2403.33120609746,2101.43623431866,1884.74375789494,1877.7497529161,2020.24086244047,1197.82925849444,2359.50169848085,1871.76993890272,1702.70778946895,2011.96172478632,1744.36302667427,1904.82020091535,1624.51550087973,2046.76510313959,2248.06750768981,1474.60277305374,1462.26091494137,2413.40537519394,1593.75900619389,1735.72231786056
"289","hsa-miR-6747-3p",167.068388639469,-0.173049983566857,0.146725936211424,-1.17940963973474,0.238235098467978,0.44557419351868,214.056562359563,249.386153813927,250.418591111324,146.101646218129,118.613145710586,124.214707984812,124.045622807108,154.786743032843,160.816963255179,188.939773618006,161.786665138565,149.971536523881,132.68249125667,119.571765028818,114.550309658426,135.051030731799,88.3166048164907,126.960264607447,235.997397596627,225.607050337731,142.252555285487,173.89715319822,196.470251372586,174.028458740477,201.531618990051,138.216328088731,147.029243853176,82.6380210526454,107.885928067412,210.477715043046,142.938313166463,240.295189763021,108.437665895288,247.081643124736,107.276435050124,194.40700652981,137.037739980069,168.134441888745,134.703589282069,152.385616073228,408.068363640276,118.565676077797,99.1352709404414,225.961719191996,201.593252351141,122.938781998964,188.083360979404,225.936289461176
"290","hsa-miR-6802-3p",34.4888701039591,-0.220089279151675,0.186622830928636,-1.1793266561037,0.23826812784589,0.44557419351868,34.6449927518367,30.3529200365635,17.4036086486634,38.232206486987,58.438671789118,9.28040921725606,17.4278974191805,42.8340672543716,36.9619633288114,38.8993651566483,50.0371129294531,21.5645346635645,28.9611529138924,26.3463211080446,15.6918232408803,30.2918199772258,12.9001782316222,34.9954575520526,26.2219330662919,37.962724816445,45.8879210598344,46.9246286407896,31.1477227785807,37.6876917017594,60.3123823254896,11.3292072203878,37.8075198479596,39.4119792712617,28.6930659753756,50.9489707048642,26.5456867309146,59.8203215021868,34.181438162645,46.0342224833158,40.5910835324795,14.4600252790768,25.5211985387982,31.083678332373,31.9799888223616,28.8730640980852,32.5834054617711,45.2157239279733,79.107943477726,25.2068850094657,17.9824966885994,64.3965048566,31.0172560211648,21.2645919492871
"291","hsa-miR-6894-5p",6.57522074431368,-0.320725340990507,0.271406078436796,-1.18171760499165,0.237317770486978,0.44557419351868,9.89856935766763,5.74244433124175,13.5361400600716,4.09630783789147,1.15720142156669,10.7081644814493,9.22653392780144,18.4965290416605,8.42992146095698,4.76318757020183,0.833951882157551,13.7228856949956,5.38812147235208,4.0532801704684,8.63050278248418,5.04863666287097,3.96928560972992,8.95232635052509,7.28387029619219,0,3.44159407948758,6.90068068246906,2.39597867527544,5.54230760319992,4.41310114576753,5.66460361019391,5.88116975412704,2.5427083400814,1.14772263901502,7.51706125153734,8.1679036095122,14.1946525598409,1.17867028147052,14.092108923464,4.05910835324795,8.0333473772649,6.1028953027561,0,3.87636228149838,5.61420690796102,5.43056757696185,6.02876319039644,6.00819823881463,7.20196714556163,7.57157755309449,16.09912621415,8.57924102713069,3.98711099049134
"292","hsa-miR-16-2-3p",406.710912527548,-0.567838364902289,0.483027924245086,-1.17558082338563,0.23976242231064,0.445859572995472,48.2555256186297,271.535581948717,43.5090216216586,334.531806761136,137.706969166437,71.387763209662,26.6544313469819,686.318577598454,944.151203627182,384.230463996281,1025.76081505379,156.832979371378,270.079588801648,163.144526861353,103.56603338981,112.332165748879,58.5469627435163,298.682160967519,56.8141883102991,394.812338091028,238.617189511139,536.872957096093,2381.60280322378,72.0499988415989,383.939799681775,145.013852420964,144.508742529979,44.4973959514244,200.851461827629,370.841688409176,62.2802650225305,65.9037440278329,259.307461923514,155.013198158104,767.751351385756,101.220176953538,81.00206492749,132.812080147412,725.848837210572,158.801852539469,256.012471485344,2431.6011534599,3605.92030966192,150.341064163599,129.663265596743,112.69388349905,46.855854840483,171.445772591127
"293","hsa-miR-320e",57.0924109092332,-0.190757376904027,0.162843869027937,-1.17141270373096,0.241432928361944,0.447361144070499,48.2555256186297,91.879109299868,84.1174418018733,65.5409254062635,37.6090462009176,47.8298013504735,43.05715832974,32.1255504407787,50.5795287657419,42.0748235367829,55.8747761045559,71.5550468381914,28.2876377298484,55.7326023439404,59.6289283153452,64.3701174516049,25.8003564632445,73.2463065042962,85.9496694950679,42.3013219383245,53.9183072453055,38.6438118218267,47.9195735055088,67.616152759039,83.8489217695831,86.1019748749475,35.2870185247623,31.1481771659971,25.2498980583305,88.5342769625509,23.4827228773476,49.6812839594432,44.7894706958797,71.4000185455511,64.9457336519673,67.4801179690251,89.3241948857938,56.5157787861326,57.1763436521011,52.9339508464896,117.145100588748,38.1821668725108,43.0587540448382,63.0172125236643,41.6436765420197,79.0320741421909,59.3947455724432,57.1485908637091
"294","hsa-miR-330-3p",40.1287953127926,-0.13765463528635,0.117707683145274,-1.16946176840859,0.242217636016071,0.447361144070499,32.1703504124198,34.4546659874505,45.4427559159545,53.2520018925891,32.9802405146508,28.5551052838648,44.0823287661624,33.0990519692871,39.5557853167982,26.9913962311437,40.0296903435624,45.0894815692713,29.6346680979364,40.532801704684,35.3066022919807,45.4377299658388,54.5776771337864,27.670826901623,59.727736428776,35.7934262555053,50.4767131658179,37.2636756853329,45.5235948302333,49.8807684287993,38.2468765966519,73.6398469325209,36.1271856324947,32.4195313360378,45.908905560601,35.9148482017895,59.2173011689634,33.4588238910536,40.0747895699976,20.6684264210806,39.4313382886944,44.9867453126834,42.7202671192927,28.2578893930663,42.6399850964822,25.6649458649647,38.7897684068704,40.191754602643,47.0642195373813,56.7154912712979,30.286310212378,38.0524801425364,38.9365554308239,29.2388139302698
"295","hsa-miR-493-3p",20.782254547343,0.447956595277196,0.386794113161994,1.15812671401642,0.246812329785574,0.454302017198531,28.4583869032944,19.6883805642574,26.1054129729952,10.9234875677106,12.1506149264503,12.8497973777392,1.02517043642238,5.84100917105067,2.59382198798676,11.9079689255046,5.00371129294531,26.4655652689201,23.5730314415403,21.2797208949591,15.6918232408803,16.4080691543307,26.7926778656769,13.8354134508115,16.0245146516228,17.3543884875177,19.5023664504296,17.9417697744195,7.18793602582631,2.21692304127997,23.5365394440935,20.3925729966981,15.9631750469163,33.0552084210582,27.5453433363606,2.50568708384578,6.12592770713415,9.12513378846917,34.181438162645,11.2736871387712,15.6565607910992,27.3133810827006,12.7605992693991,1.41289446965332,282.974446549382,20.8527685152838,16.2917027308855,2.00958773013215,12.0163964776293,21.6059014366849,5.67868316482087,7.31778464279546,16.4985404367898,10.6322959746436
"296","hsa-miR-6511a-3p",571.157290722963,-0.130560341032259,0.113028353180441,-1.15511141548554,0.24804480409857,0.45502813724839,752.29127118274,771.128238766749,532.743798078531,637.658586765105,322.280595906324,471.873114815866,512.585218211191,528.611329980086,648.455496996691,663.670801448122,668.829409490356,564.598725736962,541.506207971384,553.272743268936,520.183940435183,574.282420401573,483.260522984618,448.430165376302,667.202519131205,496.769370455195,469.203992836807,594.838674828833,579.826839416656,612.979220913911,656.081037004106,408.984380656001,642.727837415312,259.356250688303,348.907682260567,666.512764302978,554.39645749564,682.357226626639,318.24097599704,1094.48712638904,370.538605389349,502.887545816782,477.690259606636,587.764099375779,601.805244202624,507.684710391332,747.86673488446,688.283797570261,471.643561746949,736.401140633677,489.313199368731,512.244924995682,720.656246278978,752.234940206032
"297","hsa-miR-4443",40.9629726609911,0.322148141714165,0.280819509177665,1.14717151474812,0.251310741862489,0.458080437157184,18.5598175456268,18.0476821839026,24.1716786786992,47.7902581087338,31.2444383823007,146.344914579807,90.2149984051696,35.046055026304,17.5082984189107,19.846614875841,33.358075286302,18.6239163003512,17.5113947851442,35.4662014915985,90.2279836350618,68.1565949487581,42.6698203045966,33.3677618519572,45.1599958363916,26.0315827312766,19.5023664504296,22.082178183901,35.9396801291316,46.5553838668793,39.7179103119078,96.2982613732965,26.0451803397055,42.5903646963634,11.4772263901502,24.2216418105092,47.9864337058842,28.3893051196818,49.5041518217618,23.4868482057734,30.1533763384134,59.4467705917602,14.4250252610599,196.392331281811,35.85635110386,24.0608867484044,13.1885212583359,10.0479386506607,54.0737841493317,32.4088521550274,30.286310212378,14.6355692855909,44.8760299880682,33.2259249207611
"298","hsa-miR-4745-3p",34.8331931266307,-0.21091093255884,0.183886035556927,-1.14696546651878,0.251395893688473,0.458080437157184,53.2048102974635,36.9157135579827,25.1385458258472,31.4050267571679,15.043618480367,18.5608184345121,53.3088626939638,37.9665596118294,27.8835863708577,32.5484483963792,29.1883158755143,50.970718295698,33.0022440181565,42.5594417899182,57.2751548292132,21.4567058172016,44.6544631094616,33.3677618519572,50.9870920733453,47.7245683406738,11.4719802649586,26.2225865933824,16.7718507269281,43.2299993049593,36.7758428813961,28.3230180509696,36.9673527402271,26.6984375708547,14.9203943071953,23.3864127825606,53.0913734618293,57.792513993638,30.6454273182335,45.0947485550849,18.5559239005621,22.4933726563417,43.8298844470665,33.9094672716796,16.4745396963681,31.2791527729257,62.0636294509926,11.0527325157268,22.030060208987,55.8152453781027,47.3223597068406,21.9533539283864,54.7751542501421,35.883998914422
"299","hsa-miR-1255b-5p",319.403406151047,0.139353051181792,0.122795652837516,1.13483700735061,0.256443617283245,0.465715331721745,191.78478130481,194.422758072042,308.430619940202,248.509342165416,431.057529533593,271.987377828812,308.576301363137,343.646039563481,379.346465743064,342.155640459498,421.979652371721,236.229675178139,331.369470549653,343.515494447197,237.731122099337,261.266947303573,380.05909713164,317.400661518617,266.589652840634,275.500917239344,387.752932955601,278.78749957175,342.624950564388,324.779225547515,269.199169891819,358.002948164255,358.75135500175,595.629428664067,402.850646294273,277.296037278933,283.834650430549,273.754013654075,311.168954308217,195.410577072035,292.255801433853,218.507048661605,590.316418375681,189.327858933544,287.819899401255,316.801675520658,384.794502596154,335.601150932069,502.685919314158,229.562702764777,210.111277098372,484.437343353059,266.616413458523,271.123547353411
"300","hsa-miR-877-5p",243.317222577196,-0.145281008968084,0.128305542557343,-1.13230501249122,0.257506223494379,0.466086264524826,268.498693826734,348.648405825392,262.020996877099,211.642571624392,153.90778906837,242.004517280754,227.587836885769,381.61259917531,378.698010246067,275.471014476673,206.820066775073,324.448226074539,252.568194016504,129.704965454989,228.316028154809,212.042739840581,259.98820743731,252.292833514798,233.08384947815,164.866690631418,182.404486212842,151.814975014319,239.597867527544,285.983072325116,261.84400131554,351.205423832023,239.447625703744,107.429427368439,134.283548764758,339.938214375078,260.351927553201,294.032088739562,126.117720117345,424.642215560383,176.861149677232,305.267200336066,204.169588310386,206.282592569384,168.62175924518,213.339862502519,229.635428968672,278.327900623302,194.26507638834,297.081144754417,214.843513069056,257.5860194264,291.034253304972,228.594363454837
"301","hsa-miR-185-3p",953.922346868069,-0.182436874919553,0.16157350482324,-1.12912618389468,0.258844607132531,0.466952231471642,1174.21779005332,1193.60807170811,1227.92127687792,1025.44239541883,396.920087597376,1046.54460865364,1538.78082506999,856.681345087432,540.163428998244,1064.57242194011,406.968518492885,1516.37886929701,821.015009349648,896.788237716133,862.265687086374,935.259941796848,1253.30193127222,838.263285549168,1245.54182064886,596.557104258422,694.054806029996,695.588612792881,541.491180612249,1344.5638245363,1082.6808144283,1207.69348969334,910.741144781959,474.850782510201,865.382869817328,721.637880147585,1099.60402343058,1040.26525188548,760.242331548484,1898.67680895472,433.164848553746,1680.57627132382,781.725407416667,1159.98635958537,646.383410439855,1087.55208102788,982.156936061957,445.123682224271,483.659958224578,1019.07835109697,898.178387235834,797.638526064705,1516.54583694972,1081.83611541998
"302","hsa-miR-182-3p",14.4326334683895,-0.202477817753005,0.179710600816717,-1.12668822447212,0.25987432285991,0.467257474546129,18.5598175456268,9.02384109195132,21.2710772372553,12.2889235136744,13.307816348017,10.7081644814493,36.9061357112057,10.7085168135929,16.2113874249173,18.2588856857737,8.33951882157551,19.6041224214223,10.7762429447042,17.2264407244907,26.6760995094965,12.6215916571774,3.96928560972992,8.95232635052509,26.2219330662919,11.9311420851684,9.17758421196689,13.8013613649381,9.58391470110175,16.6269228095998,10.2972360067909,11.3292072203878,7.56150396959191,10.1708333603256,14.9203943071953,6.68183222358875,14.2938313166463,8.11123003419481,15.3227136591167,22.5473742775424,16.2364334129918,9.64001685271787,11.0961732777384,11.3031557572265,15.5054491259935,16.8426207238831,7.75795368137407,11.0527325157268,15.0204955970366,23.4063932230753,17.9824966885994,13.1720123570318,15.8385988193182,23.922665942948
"303","hsa-miR-1254",175.443568827035,-0.155608205664694,0.139115790939048,-1.1185517087192,0.263331435068572,0.470358451454719,220.243168208105,242.823360292508,273.623402642875,150.19795405602,107.041131494919,204.88288041173,235.789200377148,133.369709405657,118.018900453398,139.72016872592,92.5686589194881,312.685752621686,155.582007514166,137.811525795925,180.455967270124,171.653646537613,212.356780120551,160.328026459404,167.52901681242,126.903965814973,119.30859475557,129.732796830418,122.194912439047,202.848458277117,155.929573817119,363.667551774449,160.471917576895,150.019792064802,140.022161959833,175.398095869205,156.211156531921,224.072729694632,132.011071524698,225.473742775425,94.5192373684881,252.247107646118,211.936909604803,247.25653218933,132.76540814132,163.61402988915,168.347594885817,91.4362417210127,130.17762850765,230.462948657972,155.217339838437,160.9912621415,200.622251711364,180.749031568941
