,miR,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,001_FMS_1053,002_FMS_1078,003_FMS_1090,004_FMS_1096,005_FMS_1207,006_FMS_1209,007_FMS_1210,008_FMS_1212,009_FMS_1213,010_FMS_1214,011_SFN_122_,012_SFN_189_,013_SFN_204_,014_SFN_235_,015_FMS_1067,016_FMS_1098,017_FMS_1145,018_FMS_1154,019_FMS_1155,020_FMS_1162,021_FMS_1164,022_FMS_1166,023_FMS_1171,024_FMS_1169,025_FMS_1172,026_FMS_1173,027_FMS_1174,028_FMS_1175,029_FMS_1181,030_FMS_1182,031_FMS_1184,032_FMS_1185,033_FMS_1188,034_FMS_1193,035_FMS_1194,036_FMS_1195,037_FMS_1196,038_FMS_1197,039_FMS_1201,040_FMS_1202,041_FMS_1203,042_FMS_1204,043_FMS_1205,044_FMS_1215,045_FMS_1216,046_FMS_1217,,,,,,,,
380,miR-138-2-5p,43.25369676,0.188337034,0.318915712,0.590554267,0.554819115,0.751925906,55.88862027,29.31266209,51.62993338,26.07711607,11.65812846,51.39697207,30.68259953,14.20969559,25.43288676,66.73761248,12.2325978,48.91244097,30.49358546,96.95180655,11.89983956,34.45938209,61.42811995,38.28322089,70.96212099,60.32441665,126.6108932,78.15902545,46.36458842,54.98445553,33.04524326,102.0200424,60.83666144,26.3158069,40.18974305,2.385908321,70.03233236,54.30086448,66.91485334,4.037045149,55.99815646,25.5933126,36.53314558,49.0757895,47.93015542,39.81780718,0,36.63871601,18.16276228,28.4201768,26.24579773,30.08301057,,,,,,,,
381,miR-30d-5p,27920.96438,0.059329037,0.101175693,0.586396151,0.557609331,0.753723898,22486.11728,21138.93901,20734.58125,24032.82821,33778.59449,35285.00973,43010.03123,31863.82139,30672.06143,19495.57869,25876.6492,25694.1499,22041.48107,23693.88091,23898.37778,22233.02523,26195.91584,29730.03709,25677.22877,24416.71524,30509.8934,28742.58284,26683.3358,28370.53209,29086.59258,25521.70478,30678.71163,21929.60201,29181.58105,25403.5612,27457.90058,25282.4825,33903.07959,50739.60196,33261.00669,36493.83826,32540.07277,40999.47605,21233.05885,26806.81477,22298.38341,20020.10356,26960.80433,28573.20853,24514.32496,25217.08361,,,,,,,,
382,miR-15b-5p,218.0181726,0.079655123,0.138612978,0.57465848,0.565522293,0.762418798,188.9192798,175.1243658,160.5221565,185.700675,316.4349153,255.0080537,156.2023249,260.0374293,223.3670924,272.8046265,206.0722245,104.0501017,138.7159182,294.2772481,121.7983578,181.5421105,218.1757364,136.2170418,219.3374649,178.5276655,211.0181554,175.4590367,201.9435407,269.1344402,196.5768317,242.0657369,188.5936505,140.8251288,178.9400464,139.9732882,145.2909582,324.8178984,243.5700662,367.3711086,234.4329601,174.7021773,222.852188,246.4943064,263.6158548,304.9205761,220.8940036,306.1105628,385.0505604,282.0156006,170.9726252,198.3598509,,,,,,,,
383,miR-18a-5p,127.4108189,-0.139524147,0.250292849,-0.557443601,0.577224383,0.772131317,32.2737103,123.2635021,95.75005827,120.112777,191.5263961,194.7154519,107.3890984,174.7792557,163.6550974,250.5587556,99.74272054,81.81717399,50.224729,222.4188503,41.99943373,84.0472734,39.53993928,68.55367461,188.9251273,70.9219493,59.973581,51.04262887,42.24329167,109.9689111,75.41093975,266.1795651,165.4757191,87.482277,72.72429694,77.14436905,105.5711279,259.656861,188.6998864,40.37045149,162.2997416,77.89269051,117.8193945,160.6116747,225.4492496,168.701762,113.695443,182.011686,88.39210977,265.6193448,129.7292288,164.516464,,,,,,,,
384,miR-320d-1,55.13286928,-0.116632986,0.208896989,-0.558327749,0.576620599,0.772131317,687.1938802,42.08997633,90.1177019,130.3855803,59.95608922,53.37377868,58.57587184,72.4694475,63.02932805,50.34591819,52.69426745,33.79405013,34.08106611,27.37462773,111.99849,46.22600037,166.6326013,50.74752536,42.39295539,83.96506642,49.97798417,62.20820393,85.51690753,54.98445553,39.8237547,30.60601271,34.06853041,64.0114222,83.25018202,35.78862482,42.85560637,34.55509558,38.81061494,56.51863209,44.60870091,46.73561431,41.09978877,35.69148327,54.14332372,42.96131828,31.40159854,61.45849137,52.06658521,13.11700468,29.24531747,50.76508033,,,,,,,,
385,miR-320d-2,55.13286928,-0.116632986,0.208896989,-0.558327749,0.576620599,0.772131317,687.1938802,42.08997633,90.1177019,130.3855803,59.95608922,53.37377868,58.57587184,72.4694475,63.02932805,50.34591819,52.69426745,33.79405013,34.08106611,27.37462773,111.99849,46.22600037,166.6326013,50.74752536,42.39295539,83.96506642,49.97798417,62.20820393,85.51690753,54.98445553,39.8237547,30.60601271,34.06853041,64.0114222,83.25018202,35.78862482,42.85560637,34.55509558,38.81061494,56.51863209,44.60870091,46.73561431,41.09978877,35.69148327,54.14332372,42.96131828,31.40159854,61.45849137,52.06658521,13.11700468,29.24531747,50.76508033,,,,,,,,
386,miR-548s,7.329455576,0.154323583,0.27810316,0.554914884,0.578952881,0.772437134,2.361490997,7.516067203,6.57108243,9.48258766,11.65812846,4.942016545,4.183990846,8.525817353,2.21155537,11.70835307,4.704845308,4.446585543,2.989567202,15.96853284,2.799962249,5.883309138,2.824281377,1.780614925,6.451101908,6.521558557,4.442487481,4.785246456,1.030324187,7.23479678,3.389255719,15.76673382,7.300399373,10.66857037,6.698290508,7.953027737,8.362069536,8.885596005,5.353188267,2.018522575,9.491212959,4.451010887,5.479971837,6.692153114,13.31393206,17.81322953,6.496882457,11.81894065,6.054254094,12.02392096,11.99807896,14.1014112,,,,,,,,
387,miR-138-1-3p,11.59919781,-0.196451569,0.359368221,-0.546658156,0.584613607,0.775329535,5.51014566,3.006426881,22.52942548,2.370646915,11.65812846,18.77966287,8.367981691,9.946786911,15.48088759,48.00424757,4.704845308,8.003853977,5.381220964,14.82792335,0,14.28803648,2.824281377,9.793382087,10.13744586,6.521558557,21.10181554,6.380328609,6.181945122,28.93918712,4.236569649,26.89619299,17.0342652,7.823618269,3.827594576,3.181211095,11.49784561,25.66949957,21.41275307,2.018522575,6.643849071,8.902021773,6.393300476,4.461435409,14.20152753,25.14808875,1.082813743,15.36462284,7.265104912,15.30317213,11.99807896,8.460846721,,,,,,,,
388,miR-30c-1-3p,38.74170486,0.071803645,0.131723882,0.545107265,0.585679746,0.775329535,16.53043698,42.08997633,24.4068776,48.20315394,56.62519538,51.39697207,40.44524484,25.57745206,35.38488592,39.80840043,50.81232933,37.35131856,28.1019317,28.51523722,32.19956586,32.77843662,21.88818067,36.50260596,35.94185349,28.53181868,32.20803424,50.24508779,31.9400498,44.85574004,30.50330147,55.64729584,38.93546332,41.25180542,61.24151321,31.01680818,35.53879553,46.40255692,49.51699147,30.27783862,29.42276017,37.83359254,48.40641789,37.92220098,40.82939166,36.67429609,43.31254972,52.00333885,55.69913766,32.7925117,32.24483721,42.30423361,,,,,,,,
389,miR-320c-2,149.8110269,0.090791015,0.167208399,0.542981188,0.587142755,0.775329535,1107.539278,110.4861879,195.2550208,272.6243952,159.8829046,134.42285,132.4930434,207.4615556,161.443542,126.4502131,107.270473,85.37444243,101.0473714,74.13961677,226.0969516,131.1137465,403.1661666,170.0487253,111.5119044,184.2340292,161.0401712,166.6860849,205.0345132,189.5516756,102.5249855,127.0613255,118.0231232,193.4567426,228.6987759,108.95648,108.706904,101.6907098,133.8297067,252.3153218,129.0804962,126.8538103,135.1726386,134.9584211,118.9377931,124.6926067,100.7016781,150.1005462,127.139336,75.4227769,92.98511197,143.8343943,,,,,,,,
390,miR-4423-3p,6.302828866,0.196819565,0.360701015,0.545658472,0.585300723,0.775329535,3.935818329,9.019280643,12.2034388,5.531509469,13.32357538,8.895629781,0,4.262908676,8.84622148,0,2.822907185,3.557268434,5.979134405,2.281218978,2.099971687,8.40472734,16.23961792,2.670922387,2.764757961,10.59753265,13.32746244,13.55819829,7.212269309,7.23479678,7.625825368,1.854909861,2.433466458,2.133714073,5.741391864,8.748330511,2.090517384,0.987288445,0,4.037045149,2.847363888,13.35303266,15.52658687,4.461435409,6.213168296,12.57404437,2.165627486,10.63704658,3.632552456,3.27925117,11.99807896,2.82028224,,,,,,,,
391,miR-20a-3p,14.10462855,-0.091370011,0.170741174,-0.535137535,0.592554756,0.779024931,14.16894598,13.52892096,17.83579517,22.12603787,9.992681537,32.6173092,15.34129977,7.104847794,14.37510991,15.22085899,13.17356686,8.893171086,10.16452849,12.54670438,11.199849,14.28803648,16.23961792,16.91584179,18.43171974,14.67350675,7.774353093,15.15328045,10.30324187,11.57567485,16.09896467,17.62164368,9.73386583,19.20342666,19.13797288,15.1107527,11.49784561,19.7457689,21.41275307,2.018522575,11.38945555,11.12752722,10.04661503,8.922870818,14.20152753,17.81322953,7.5796962,21.27409317,9.68680655,16.39625585,15.74747864,9.400940802,,,,,,,,
392,miR-375,85.60526479,0.102561658,0.191868261,0.534542072,0.592966549,0.779024931,180.2604795,70.6510317,55.38483763,78.2313482,103.2577092,93.89831435,72.52250799,100.8888387,109.4719908,35.1250592,64.92686525,73.81332001,62.18299781,38.78072262,101.4986315,73.12112786,108.0287627,105.0562806,98.60970059,127.1703919,69.96917783,74.17132007,164.8518699,120.0976266,144.890682,39.88056202,69.35379404,98.15084737,87.0777766,56.46649693,31.35776076,49.36442225,32.1191296,163.5003285,90.16652311,111.2752722,134.25931,79.19047851,65.68206484,98.49668093,41.14692223,50.82144478,77.4944524,81.98127924,77.98751326,75.20752641,,,,,,,,
393,miR-196a-1-5p,1924.08169,0.062597913,0.118438614,0.528526215,0.597134157,0.782504048,3146.293172,2076.689368,2247.310191,1822.237262,1299.0486,1328.414047,1223.119991,1459.335737,2279.007809,1553.698452,1756.789238,1805.31373,2568.63614,1560.353781,1928.473999,2523.099147,1837.195036,2233.781423,2286.454833,1789.352629,2219.022497,2154.955988,1941.130768,2206.613018,1834.434658,1742.687815,2147.534149,2134.425311,1591.322445,3438.093891,2205.49584,1858.076854,1536.365033,926.5018617,1476.832736,1750.360031,1729.844443,1525.81091,2017.504505,1575.946895,1243.070177,2160.50235,2060.868093,1529.224129,1957.186631,2819.342146,,,,,,,,
394,miR-320c-1,150.2115278,0.087343777,0.167280429,0.52213984,0.601572969,0.786319998,1110.687932,111.9894013,197.1324729,272.6243952,159.8829046,134.42285,132.4930434,208.8825251,162.5493197,126.4502131,108.2114421,85.37444243,101.0473714,75.28022626,226.0969516,131.1137465,405.990448,170.9390328,112.4334904,184.2340292,161.0401712,166.6860849,205.0345132,189.5516756,102.5249855,127.0613255,118.0231232,193.4567426,229.6556745,108.95648,109.7521627,101.6907098,133.8297067,252.3153218,129.0804962,126.8538103,136.9992959,134.9584211,118.9377931,124.6926067,100.7016781,151.2824403,127.139336,75.4227769,92.98511197,143.8343943,,,,,,,,
395,miR-181a-1-3p,157.032511,-0.071199359,0.138712489,-0.513287302,0.607750365,0.792383387,146.4124418,151.0729508,132.3603747,131.175796,194.85729,285.6485563,153.4129977,130.7291994,175.8186519,223.6295436,106.329504,124.5043952,150.0762736,168.8102043,135.0981785,98.33530987,116.5016068,158.4747283,136.3947261,123.0944178,107.7303214,110.0606685,183.3977053,91.15843943,121.165892,130.7711452,135.0573884,116.643036,127.2675196,203.5975101,135.88363,278.4153415,204.7594512,161.481806,126.2331324,170.2511664,98.63949306,128.266268,121.6005795,144.6015103,198.154915,229.2874486,253.0678211,260.1539261,200.2179427,142.8943002,,,,,,,,
396,miR-34c-3p,22.17634473,0.1247001,0.245799272,0.507324938,0.611926843,0.79581395,10.23312765,30.06426881,9.387260615,42.67164447,11.65812846,16.80285625,12.55197254,14.20969559,28.75021981,22.24587083,12.2325978,19.56497639,19.13323009,42.20255109,30.09959418,15.12850921,31.06709515,39.17352835,16.58854776,15.48870157,57.75233726,44.66230026,47.3949126,15.91655292,18.64090645,24.1138282,24.33466458,26.3158069,47.8449322,33.4027165,8.362069536,16.78390357,24.0893472,20.18522575,14.23681944,16.69129082,16.43991551,12.26894738,15.97671847,12.57404437,17.32501989,9.455152518,16.95191146,3.27925117,17.99711845,17.86178752,,,,,,,,
397,miR-138-1-5p,99.93882404,0.148076366,0.294862721,0.502187477,0.615535651,0.798490832,104.6927675,57.12211074,127.6667444,45.83250703,43.30161999,94.88671766,76.70649883,35.52423897,58.60621731,146.3544133,33.87488622,110.2753215,67.56421877,298.8396861,19.59973574,93.29247347,107.3226923,84.57920893,158.5127897,101.0841576,249.8899208,137.9746062,78.30463822,125.885464,78.80019547,245.7755566,159.392053,68.99008837,69.85360101,20.67787212,178.7392363,155.0042859,143.1977861,28.25931604,134.775224,75.66718507,80.37292027,123.8048326,94.0851199,103.7358661,2.165627486,81.55069047,35.11467374,108.2152886,77.98751326,73.32733825,,,,,,,,
398,miR-3158-1-3p,72.22935961,-0.074510015,0.152213594,-0.489509597,0.624480962,0.804687717,51.95280194,90.19280643,64.77209824,58.47595724,111.5849438,86.97949119,73.9171716,109.414656,103.9431024,93.66682453,59.28105088,40.01926989,41.25602739,65.01474086,56.69923554,38.66174576,77.66773787,56.9796776,69.11894901,63.58519593,34.42927798,51.84016994,65.94074797,59.3253336,83.88407905,101.0925874,75.43746018,73.96875454,57.41391864,25.44968876,68.98707367,72.07205649,93.68079467,109.000219,87.31915922,61.20139969,80.37292027,64.69081343,73.67042408,69.15724406,67.13445206,100.4609955,102.9223196,114.7737909,38.99375663,76.14762049,,,,,,,,
399,miR-3158-2-3p,72.26396258,-0.074609108,0.15231549,-0.489832704,0.624252286,0.804687717,51.95280194,90.19280643,64.77209824,57.6857416,111.5849438,86.97949119,75.31183522,109.414656,103.9431024,93.66682453,59.28105088,40.01926989,41.25602739,65.01474086,56.69923554,38.66174576,77.66773787,56.9796776,69.11894901,63.58519593,34.42927798,51.84016994,65.94074797,59.3253336,83.88407905,101.0925874,75.43746018,73.96875454,57.41391864,25.44968876,68.98707367,73.05934493,93.68079467,109.000219,87.31915922,61.20139969,80.37292027,64.69081343,73.67042408,69.15724406,67.13445206,100.4609955,102.9223196,114.7737909,38.99375663,76.14762049,,,,,,,,
400,miR-550a-3-5p,9.639507172,0.136082188,0.278414121,0.488776173,0.625000169,0.804687717,3.935818329,4.509640322,2.816178184,3.160862553,13.32357538,8.895629781,12.55197254,25.57745206,12.16355454,17.5625296,5.64581437,3.557268434,5.979134405,9.12487591,8.399886747,5.042836404,7.060703443,3.56122985,11.05903184,10.59753265,12.21684057,10.36803399,13.39421443,8.681756136,12.70970895,17.62164368,4.866932915,7.112380244,7.655189152,2.385908321,2.090517384,12.83474979,18.73615893,22.20374832,7.592970367,2.225505443,6.393300476,8.922870818,7.100763766,23.05241469,6.496882457,13.00083471,13.31935901,14.2100884,8.998559223,4.700470401,,,,,,,,
401,miR-129-1-5p,20.16375873,-0.122900769,0.255955937,-0.480163774,0.631110943,0.80650654,13.38178232,13.52892096,30.03923397,13.43366585,18.31991615,13.83764633,46.0238993,15.63066515,16.58666528,15.22085899,25.40616466,51.5803923,10.76244193,14.82792335,12.59983012,14.28803648,14.12140689,15.13522686,20.27489171,8.151948196,23.32305928,12.76065722,6.181945122,14.46959356,15.25165074,12.0569141,41.36892978,11.37980839,7.655189152,18.2919638,42.85560637,10.8601729,16.0595648,28.25931604,27.52451758,54.52488336,5.479971837,46.8450718,15.97671847,26.19592578,25.98752983,16.54651691,19.3736131,8.744669786,23.24627799,13.16131712,,,,,,,,
402,miR-129-2-5p,20.16375873,-0.122900769,0.255955937,-0.480163774,0.631110943,0.80650654,13.38178232,13.52892096,30.03923397,13.43366585,18.31991615,13.83764633,46.0238993,15.63066515,16.58666528,15.22085899,25.40616466,51.5803923,10.76244193,14.82792335,12.59983012,14.28803648,14.12140689,15.13522686,20.27489171,8.151948196,23.32305928,12.76065722,6.181945122,14.46959356,15.25165074,12.0569141,41.36892978,11.37980839,7.655189152,18.2919638,42.85560637,10.8601729,16.0595648,28.25931604,27.52451758,54.52488336,5.479971837,46.8450718,15.97671847,26.19592578,25.98752983,16.54651691,19.3736131,8.744669786,23.24627799,13.16131712,,,,,,,,
403,miR-203b-3p,10.3201699,0.153610356,0.318345834,0.482526674,0.629431854,0.80650654,23.61490997,6.764460482,11.26471274,13.43366585,4.996340768,4.942016545,6.973318076,2.841939118,6.63466611,0,0.940969062,18.67565928,23.91653762,6.843656933,16.79977349,7.564254606,14.12140689,24.92860895,9.215859868,18.74948085,6.663731222,11.16557506,19.57615955,14.46959356,15.25165074,8.347094376,12.16733229,7.823618269,12.43968237,16.70135825,12.5431043,2.961865335,9.368079467,6.055567724,12.33857685,17.80404355,14.61325823,4.461435409,6.213168296,8.382696249,0,5.909470324,6.054254094,2.186167447,14.24771877,3.760376321,,,,,,,,
404,miR-222-3p,57898.5315,-0.080661309,0.171312589,-0.470842857,0.637752957,0.812977161,39096.84495,44386.88647,60284.04894,31641.81459,78051.17004,57562.63191,67726.25982,52482.08968,94457.74141,62918.34771,68075.34773,81677.5512,55851.69239,48235.23467,37037.90063,54693.76316,34466.82386,42113.32359,67289.60083,33766.99982,46927.10589,37456.51664,37309.06914,38311.14287,33301.13207,38450.42652,56923.64737,43599.60214,24647.79527,105521.5673,115949.5014,56592.36096,54373.67153,79394.54843,41524.0567,95232.71618,44333.88549,61407.19697,89552.16983,56440.69385,88318.62013,58331.19967,46367.1104,34832.20593,91978.02321,74440.40964,,,,,,,,
405,miR-378a-3p,10015.13779,0.04426612,0.094540587,0.468223452,0.639624803,0.813350058,11775.18128,11813.75443,6748.501656,8207.969836,9842.791314,8294.680569,9101.574753,11661.89717,13921.74105,11624.05292,8588.224626,7413.347417,8801.883757,9439.684129,8161.889955,9707.460077,8270.908013,10451.3193,9839.773582,11208.92877,15112.23179,9024.974817,10687.55279,11034.51205,9628.028184,11587.6219,8921.088033,8004.983965,8316.406115,8166.964183,9507.673062,8994.197734,12604.08177,13978.26883,10174.58029,9358.250389,15774.09893,10460.95068,10138.11547,10863.97434,7945.687246,8139.704424,8623.679531,8474.678106,7849.743162,12448.72581,,,,,,,,
406,miR-196b-5p,1095.185101,-0.067592619,0.146803795,-0.460428279,0.64520884,0.818429933,670.6634432,1233.386628,1003.49816,836.0481454,1245.754298,1828.546122,1129.677528,1345.658172,1289.336781,1693.027853,1121.635121,756.8088594,657.1068711,1028.829759,638.3913927,800.9705155,802.0959111,965.9835968,1513.24419,778.5110527,879.6125213,749.6886115,718.1359584,1312.392136,840.5354183,1550.704644,1630.422527,916.7858135,920.5364955,858.9269956,1074.525935,1620.140338,1612.647965,433.9823535,1159.826224,767.7993779,985.4816019,1176.703589,1141.447775,1387.336229,833.766582,1581.374259,931.1442796,1548.899636,1067.829028,1338.69397,,,,,,,,
407,miR-1255a,67.64653671,0.178580896,0.392948586,0.45446377,0.649495063,0.819828327,42.50683795,44.3447965,60.07846794,24.49668479,66.61787691,4.942016545,118.5464073,140.6759863,107.2604354,98.35016576,56.4581437,36.46200145,2.391653762,66.15535035,61.59916947,31.93796389,37.42172825,69.44398207,58.98150316,28.53181868,0,0.797541076,65.94074797,143.2489762,81.34213726,124.2789607,36.50199686,90.3272291,37.31904711,77.14436905,81.53017797,130.3220747,99.03398294,28.25931604,6.643849071,87.90746501,4.566643197,54.65258376,146.4532527,136.218814,126.6892079,125.2807709,38.7472262,57.93343733,113.2318702,60.16602113,,,,,,,,
408,miR-616-5p,7.902102198,0.121527063,0.266370236,0.456233641,0.648221976,0.819828327,10.23312765,3.006426881,4.693630307,5.531509469,14.98902231,9.884033089,2.78932723,7.104847794,13.26933222,1.170835307,7.527752493,3.557268434,12.55618225,7.984266422,5.599924498,5.042836404,8.472844131,3.56122985,9.215859868,8.151948196,11.1062187,6.380328609,17.51551118,8.681756136,9.320453227,12.98436903,6.083666144,1.422476049,2.870695932,3.976513869,6.271552152,17.77119201,1.338297067,6.055567724,2.847363888,5.563763608,6.393300476,11.15358852,14.20152753,7.334859218,11.91095117,7.091364388,12.10850819,10.93083723,7.498799352,10.34103488,,,,,,,,
409,miR-1275,98.32530019,-0.095269979,0.212041209,-0.449299359,0.65321572,0.820609913,141.6894598,51.8608637,76.03681098,118.5323458,99.92681537,75.11865148,83.67981691,75.31138661,118.3182123,72.59178901,94.09690617,158.2984453,191.3323009,80.9832737,186.8974801,155.4874558,110.1469737,64.99244476,69.11894901,174.4516914,136.6064901,70.18361469,234.9139146,68.00708973,66.93780045,44.51783667,43.80239624,93.88341922,51.67252677,128.0437466,48.08189983,63.18646048,78.95952694,226.0745284,63.59112683,112.3880249,91.33286394,68.03688999,83.43397425,90.11398468,124.5235804,53.18523291,73.86189994,29.51326053,108.7325906,70.50705601,,,,,,,,
410,miR-27b-5p,175.8096878,0.051581894,0.114835433,0.449180995,0.653301096,0.820609913,132.2434958,185.6468599,121.0956619,185.700675,219.8389938,206.5762916,131.0983798,142.0969559,163.6550974,199.0420021,218.3048223,127.1723465,145.8908795,221.2782408,128.7982634,126.0709101,94.61342613,176.2808776,152.0616878,111.6816903,212.1287772,172.2688724,254.4900742,201.1273505,172.8520417,149.3202438,153.3083868,150.7824612,196.164222,190.8726657,153.6530277,209.3051503,234.2019867,169.5558963,180.3330462,150.2216174,246.5987326,178.4574164,161.5423757,139.3623251,161.3392477,163.1013809,249.4352687,282.0156006,140.9774278,224.6824852,,,,,,,,
411,miR-1287,12.12876548,-0.11120703,0.255631454,-0.435028743,0.663541565,0.831445026,7.871636657,12.77731424,20.65197335,3.951078192,11.65812846,2.965209927,6.973318076,11.36775647,14.37510991,29.27088267,20.70131936,13.33975663,15.54574945,7.984266422,7.699896184,3.361890936,14.82747723,4.451537312,11.05903184,9.782337835,9.995596833,11.96311614,13.39421443,5.787837424,9.320453227,0.927454931,9.73386583,27.02704493,6.698290508,19.88256934,12.5431043,16.78390357,16.0595648,12.11113545,11.38945555,15.5785381,15.52658687,5.576794262,16.86431395,3.143511093,23.82190234,11.81894065,14.53020982,10.93083723,16.49735857,9.400940802,,,,,,,,
412,miR-221-5p,1178.162221,0.051786961,0.122266354,0.423558564,0.671887779,0.839859724,1442.083836,1215.348067,1426.863613,761.7678754,787.7563945,953.8091931,1234.277299,704.8009011,1112.412351,796.1680085,1336.176068,1373.105616,1335.140713,1602.556332,1098.285192,1274.156665,1317.527262,1168.083391,1379.614222,933.3980684,1160.599855,1524.100996,1190.024436,1083.772558,1053.211215,878.2998194,1290.953956,1122.333603,763.6051179,1982.689815,1999.579878,979.3901375,873.9079846,1017.335378,940.5792043,1810.448678,973.6083296,1519.118757,915.9985259,903.2355208,1152.113822,1074.341705,996.5302238,809.9750389,1331.036885,1595.339654,,,,,,,,
413,let-7i-3p,13.01489404,0.115140298,0.27897568,0.412725215,0.679807949,0.843617093,22.82774631,26.30623521,30.97796003,20.5456066,8.327234614,9.884033089,5.578654461,4.262908676,8.84622148,2.341670613,3.763876247,3.557268434,11.95826881,11.40609489,16.79977349,12.60709101,31.06709515,16.02553432,11.98061783,21.19506531,13.32746244,21.53360905,13.39421443,7.23479678,12.70970895,14.83927889,18.25099843,14.93599851,42.10354033,12.72484438,6.271552152,9.87288445,17.39786187,8.074090298,14.23681944,11.12752722,14.61325823,4.461435409,7.100763766,7.334859218,6.496882457,9.455152518,7.265104912,12.02392096,5.999039482,5.640564481,,,,,,,,
414,miR-1293,479.6449055,-0.086345055,0.207250486,-0.416621726,0.676955115,0.843617093,373.1155776,139.79885,426.1816319,505.7380086,1095.864075,490.2480412,673.6225261,680.6444186,547.3599541,975.3058105,346.2766147,337.0511842,135.1284375,273.7462773,224.6969705,429.4815671,321.2620066,316.0591492,404.5762482,422.2709165,263.2173833,343.7402038,328.6734157,648.2377915,369.4288734,469.2921949,647.3020777,344.9504418,451.6561599,196.4397851,603.1142653,381.0933398,612.9400566,1069.816965,761.1952793,604.2247278,405.5179159,723.8678951,522.7937323,411.7999532,233.8877685,588.5832442,714.4019831,373.8346334,385.4382867,489.7890158,,,,,,,,
415,miR-584-5p,430.9956547,-0.086631643,0.209528708,-0.413459538,0.679269961,0.843617093,233.0004451,221.7239825,286.3114488,312.1351772,641.1970653,689.9055096,443.5030296,659.3298753,726.4959391,800.8513498,394.2660368,299.6998656,127.3555628,456.2437955,212.0971403,436.2053489,172.281164,172.7196477,464.4793374,252.7103941,320.9697205,227.2992067,263.7629919,513.6705714,283.0028525,472.0745597,452.6247611,287.3401619,183.7245396,193.258574,472.4569288,758.2375258,543.3486091,341.1303151,426.1554619,409.4930016,345.2382257,532.0261726,591.1385835,781.6864252,367.0738588,652.4055237,555.7805258,574.9620384,694.38882,580.0380475,,,,,,,,
416,miR-625-3p,155.6226941,-0.077433273,0.189126444,-0.409425943,0.682227104,0.844584035,81.07785757,201.430601,126.7280183,97.19652352,271.4678484,218.4371313,186.8849244,187.5679818,232.2133139,177.9669666,148.6731117,74.70263712,105.2327655,151.701062,84.69885803,131.9542192,107.3226923,77.45674923,220.2590509,97.00818353,105.5090777,74.96886115,111.2750122,209.8091066,171.1574138,265.2521102,169.1259188,63.30018417,165.5434654,77.93967183,110.7974213,222.1399001,326.5444843,252.3153218,186.027774,115.726283,192.7123429,198.5338757,102.9610746,179.1801323,102.8673056,196.1944147,127.139336,218.6167447,104.233311,128.792889,,,,,,,,
417,miR-1306-5p,8.366662473,-0.098747685,0.243260492,-0.40593392,0.684791154,0.845725286,4.722981994,8.267673923,1.877452123,2.370646915,18.31991615,6.918823163,12.55197254,7.104847794,15.48088759,16.39169429,8.468721555,6.22521976,8.370788167,7.984266422,3.499952811,5.042836404,4.94249241,3.56122985,9.215859868,4.075974098,13.32746244,7.177869685,3.090972561,4.340878068,5.931197508,7.419639445,2.433466458,6.40114222,4.78449322,13.52014715,10.45258692,14.80932668,6.691485334,12.11113545,10.44033426,6.67651633,10.04661503,13.38430623,12.42633659,10.47837031,9.745323686,8.273258453,13.31935901,10.93083723,7.498799352,3.760376321,,,,,,,,
418,miR-30c-2-3p,147.2477271,0.071881394,0.179528528,0.400389814,0.688869425,0.848726684,119.6488772,114.9958282,240.3138717,86.13350458,171.541033,114.6547838,125.5197254,62.52266059,147.0684321,127.6210484,224.8916057,131.6189321,150.0762736,173.3726423,132.9982068,136.9970556,49.4249241,118.4108925,170.4934076,87.22584569,183.2526086,145.9500169,174.1247876,137.4611388,84.73139298,152.1026086,171.5593853,106.6857037,95.6898644,371.4063953,160.9698386,231.0254961,192.7147776,143.3151028,87.31915922,140.2068429,95.89950714,86.99799048,98.52309726,188.6106656,301.0222205,124.0988768,146.5129491,102.74987,195.7186631,169.2169344,,,,,,,,
419,let-7e-5p,5012.46125,0.054095143,0.140262263,0.385671394,0.699740051,0.849920109,5731.33865,3981.260797,4663.591074,3495.913984,4012.061637,4240.250195,4980.34377,4110.864933,4981.528471,3821.606441,6189.694488,8060.770272,6697.228447,3388.750791,5459.926385,5579.058008,4973.559505,4837.040444,4602.400418,4366.183454,6007.353697,6057.324473,5407.141334,4828.503371,4342.48389,3081.932735,4011.569455,4780.230762,3179.774194,11212.1785,7963.825974,3748.734226,3602.695704,5918.308189,3240.300104,6675.403577,4188.52514,3923.832442,5202.197054,4232.213769,7062.111231,3774.969643,5239.351493,2306.406656,6858.401887,5554.075826,,,,,,,,
420,miR-107,576.8627536,-0.03817778,0.098621995,-0.38711223,0.698673124,0.849920109,845.413777,550.1761192,600.7846794,700.9212712,522.9503338,576.2391291,493.7109198,554.1781279,435.6764079,420.3298751,524.1197673,588.7279259,758.7521559,651.2880181,649.5912417,668.1758235,819.0415994,690.8785909,517.9313246,666.8293624,628.6119786,627.6648269,700.6204472,532.481043,481.2743121,454.452916,395.4382993,698.43574,426.7767952,821.5477653,581.1638327,501.5425301,392.1210406,530.8714371,470.7641628,743.3188181,538.8638973,494.1039716,587.5882017,472.574501,543.5724989,375.8423126,647.805188,442.6989079,600.6538281,609.1809639,,,,,,,,
