"logFC","logCPM","LR","PValue","FDR"
2.20788988068636,3.38309766235437,9.71054419734747,0.00183213752801481,0.211787620792352
-2.22975706041012,3.32036796801186,9.67325560093544,0.00186969705451019,0.211787620792352
-1.39785826925873,4.13254257263604,9.65291307929947,0.00189051544658985,0.211787620792352
2.23689691024919,3.35841311977338,9.63383475561835,0.00191025356621816,0.211787620792352
1.83077571268838,3.79626801948606,9.58900040372025,0.00195746483923325,0.21215658650527
-2.19829343667525,3.39419200170778,9.55419239319593,0.0019949326342081,0.21215658650527
-1.06860364016182,4.60318802886264,9.54248983354816,0.00200769207989609,0.21215658650527
2.21026957723612,3.35012769946266,9.49259580580113,0.0020630273517268,0.21465006122659
2.20488597808275,3.36231619866728,9.36693212833124,0.00220934987734899,0.222563453158844
2.20244912474698,3.35306047256768,9.35724113928462,0.00222106214770718,0.222563453158844
1.00866666563783,5.20658074001348,9.32555331612274,0.00225980071797941,0.222563453158844
-2.16449072257468,3.38266872545096,9.31672107678903,0.00227071983852732,0.222563453158844
1.11191161591042,4.70016957347702,9.28437464741832,0.00231116809021543,0.223291854201813
-0.799230428662064,7.13012202148078,9.19414041199573,0.00242791077938956,0.231267050718474
-2.14322159527103,3.37349477039418,9.16748735699282,0.0024635257092303,0.231400338493396
2.17026929488199,3.39660993253116,9.10819166228708,0.00254467314207352,0.232187392122607
1.54881914170078,3.97603752821945,9.10790096022289,0.00254507758611343,0.232187392122607
-2.13784726175582,3.34745184935924,9.0465116693988,0.00263196516545464,0.232187392122607
2.16987478068581,3.4258273688761,9.03228173415724,0.00265253185370567,0.232187392122607
-1.30789716539531,4.22958601586094,9.02036055170533,0.0026698872321063,0.232187392122607
2.18701518253815,3.41314873564577,8.99813679464819,0.00270254996955424,0.232187392122607
0.769295575361813,7.85917301021453,8.96616659028575,0.00275025032915863,0.232187392122607
-1.98068461327484,3.56787683728028,8.95543230520056,0.00276645714109638,0.232187392122607
-2.20701020753846,3.33943229184675,8.94592467003982,0.00278089291171539,0.232187392122607
2.18274539182097,3.3262346459566,8.91240731423574,0.0028323964445175,0.233603623832583
-1.66888287762887,3.69659853415794,8.88673949278063,0.00287249238768788,0.234056217083531
2.09612991775865,3.35518159298964,8.71630808908721,0.00315376049375945,0.251200027821719
2.10211224682626,3.31305757189326,8.69177516872963,0.00319649155378292,0.251200027821719
-2.11243313171464,3.34648568867584,8.6619323180476,0.00324926549158485,0.251200027821719
-2.08269116875967,3.35054182375159,8.64213046067082,0.0032847708957766,0.251200027821719
2.10680897189678,3.39734431468765,8.63928411982695,0.00328990679652756,0.251200027821719
2.10773852720238,3.32584608271608,8.63053086873111,0.0033057522513874,0.251200027821719
2.09585254750157,3.45822010769518,8.60756010266852,0.00334770467438455,0.251561407920697
-2.07828805196925,3.34465656804251,8.58425864992997,0.00339081410361466,0.252000832777428
2.07010737763813,3.5204170742502,8.53100981816616,0.00349145928278773,0.254243549551366
-2.06397035775996,3.32812677966499,8.52855184042212,0.00349617774778605,0.254243549551366
-1.76465764754855,3.59510176496266,8.4756316646339,0.00359935378874818,0.255398573717933
2.08050871955139,3.47008701418775,8.45879722642465,0.00363282009625865,0.255398573717933
-1.23532280619953,4.40894590789207,8.43475807035695,0.00368115853661237,0.255398573717933
2.05045618847074,3.43289960657729,8.42981962014481,0.00369116959263355,0.255398573717933
-2.02246877056093,3.32851924246782,8.42229096889402,0.00370648472525897,0.255398573717933
-1.74166451257289,3.5958544263741,8.39456353942078,0.00376344865779236,0.255398573717933
0.859270127434067,5.61779867028333,8.3883144233109,0.00377640948865789,0.255398573717933
-1.13786945531094,4.37777898174845,8.36892050064043,0.00381692282968243,0.255582664328141
-2.04777779436676,3.35426781126385,8.32303415365829,0.00391454786834409,0.259549874839325
-1.94671154441348,3.3006310024461,8.2379779335849,0.00410228091525975,0.266766594518286
-1.94671154441348,3.3006310024461,8.2379779335849,0.00410228091525975,0.266766594518286
-2.01335318789297,3.36084452729683,8.17475611437751,0.00424773801457957,0.267050266048305
-2.03566596110806,3.3322487228995,8.17054163276146,0.00425761910239077,0.267050266048305
-2.03211026464677,3.31015923354382,8.16207111940458,0.00427754952387262,0.267050266048305
-1.33341275886253,4.01785253599279,8.15333487101839,0.00429820469711404,0.267050266048305
1.92506593463282,3.52116083504931,8.14766816565576,0.00431165678828931,0.267050266048305
0.947078967307877,5.20539428681514,8.13429851101367,0.00434356487731977,0.267050266048305
1.48953570361484,3.76168020203885,8.06943376605382,0.00450181824941798,0.272690950329047
2.01259014877065,3.32312735386316,8.04283108713329,0.00456840830165016,0.272690950329047
-1.52609808865335,3.75845672649251,8.0371234274246,0.00458282553873758,0.272690950329047
2.0278319287406,3.45277219622486,8.0274641243257,0.00460733005776393,0.272690950329047
-1.9347974459451,3.29881879387557,7.97779283076028,0.00473546423600665,0.272690950329047
2.0273773449838,3.31431880284753,7.97288165303923,0.004748328911972,0.272690950329047
2.01590564365118,3.33512101397632,7.95482715511404,0.00479592888747825,0.272690950329047
1.99300782723103,3.36897709891036,7.94783218895794,0.00481450123453581,0.272690950329047
-1.97764032826125,3.30603126609427,7.9380402724394,0.00484062291461241,0.272690950329047
0.865729130127223,5.5471454376507,7.9174778023485,0.00489594793892453,0.272690950329047
-1.98682221060553,3.35716566028281,7.91389476045948,0.00490565411809227,0.272690950329047
0.742561456759661,6.78665040916887,7.88006609976494,0.00499826532926589,0.272690950329047
-1.25032949814358,3.91214018448039,7.87417479771379,0.00501457491180428,0.272690950329047
-1.4099026610093,3.773892863569,7.86516598943395,0.0050396199906907,0.272690950329047
2.08795785336801,3.3875914911062,7.86360031471748,0.0050439856534421,0.272690950329047
-1.99878488550689,3.31985084107771,7.83479065638671,0.00512500884604056,0.272690950329047
1.48937903451593,3.79032850679002,7.823598224256,0.00515684266656897,0.272690950329047
-1.99983020762282,3.34643241729454,7.80343004146921,0.005214715267234,0.272690950329047
-1.96629512771556,3.3367948226122,7.79613651992436,0.0052358066456075,0.272690950329047
-1.93446653668194,3.32033962445095,7.78517775821491,0.00526766075815634,0.272690950329047
-1.25473927462157,4.06406061593934,7.78024903852096,0.00528205152936643,0.272690950329047
0.763312775340477,6.50287250543706,7.76345550380707,0.00533138654878733,0.273152782041278
2.00261329399623,3.44887827810618,7.7457271452393,0.00538397772500184,0.273241981718414
1.75420658487384,3.64032826223203,7.73143680741374,0.00542675482624463,0.273241981718414
-1.68792556862379,3.64998002203922,7.72228400225826,0.00545433498920389,0.273241981718414
1.9921783618997,3.4201430345078,7.70208381449032,0.00551571115352402,0.273324177630429
1.99639843967852,3.32824861709485,7.69506104721401,0.00553721369392391,0.273324177630429
-1.96916382167017,3.39534253775689,7.6820687211174,0.00557721965296454,0.273324177630429
1.75290914538445,3.5453399621138,7.659342320593,0.00564790893842825,0.274797180939498
1.96559759898934,3.34815267673659,7.64390758307166,0.00569643830742393,0.274883431624652
1.94623434686529,3.35181119587905,7.6264631465345,0.00575179875483391,0.274883431624652
1.96244997521261,3.34963932178115,7.61251596973476,0.00579645512862638,0.274883431624652
-1.93481548731169,3.34648675807726,7.59531701435765,0.005852010459579,0.274883431624652
1.46629599105136,3.80732701690712,7.58780494278517,0.005876445780957,0.274883431624652
1.66689793846824,3.72369838018388,7.58256472725938,0.00589355279987796,0.274883431624652
-0.698497146659413,7.16430734314616,7.56881883102495,0.00593866900219843,0.275090537410055
0.654677975915832,8.55561830003367,7.55517233682033,0.00598380755007643,0.275295853477326
1.94000893358927,3.38546011045799,7.51895221482329,0.00610531823470621,0.277512956651448
-2.03323628116271,3.30835641510667,7.51637301997049,0.00611406632279547,0.277512956651448
1.93003455700977,3.34399897075855,7.46230627396613,0.00630042368607593,0.277614201144978
1.93223837691744,3.30858068657543,7.45124328888473,0.00633926460903784,0.277614201144978
1.47536061319528,3.71290328121866,7.44637723703427,0.00635642609489602,0.277614201144978
1.92359436794497,3.33346235771227,7.43787234980842,0.0063865349137058,0.277614201144978
-1.75811693866988,3.29025724009747,7.43419316433086,0.00639960496178679,0.277614201144978
-1.75811693866988,3.29025724009747,7.43419316433086,0.00639960496178679,0.277614201144978
1.94760765601664,3.52574489964893,7.42389625787515,0.00643632933734534,0.277614201144978
1.02535724638275,4.73064577263544,7.40938837882116,0.00648843778904199,0.277614201144978
1.64192317954603,3.66314745915534,7.39497575393946,0.00654063064959765,0.277614201144978
1.06522809956489,4.42960182982957,7.37624716330168,0.00660909411649285,0.277614201144978
1.93099150943548,3.33302789935247,7.37459377405273,0.00661517322078028,0.277614201144978
1.84249418863525,3.49459057460237,7.36387032063294,0.00665473956295872,0.277614201144978
1.87159268337684,3.29465927982136,7.33626137282175,0.00675772418168401,0.277614201144978
-1.90628058497042,3.3660321354317,7.32544766743664,0.00679850286214333,0.277614201144978
1.56478228220026,3.62989626224194,7.31311575738037,0.0068453135763858,0.277614201144978
1.94164115728518,3.32341973116003,7.29011351426525,0.00693350949993878,0.277614201144978
0.724457314214353,6.87618415745542,7.24690234727694,0.00710234284873776,0.277614201144978
1.47338441604784,3.82225683475948,7.22860252939855,0.00717510390900976,0.277614201144978
1.1146399238246,4.67399665198794,7.21646792297646,0.00722377131719094,0.277614201144978
-1.73287926955179,3.28589646080424,7.21292159514777,0.00723805792029568,0.277614201144978
-1.89500606937809,3.34034860355892,7.21090311992315,0.0072462023639478,0.277614201144978
-1.72849649844812,3.51656195907253,7.20536537420509,0.00726859500732339,0.277614201144978
1.0240722401211,4.39171484878261,7.20032596643804,0.00728903400532288,0.277614201144978
-1.00254600337035,4.64095561393931,7.1975406294279,0.00730035606095067,0.277614201144978
-1.91773258943112,3.45570581124212,7.19504919158643,0.00731049867963975,0.277614201144978
-1.86463371995739,3.29043919029494,7.19429739768346,0.00731356205259698,0.277614201144978
1.90811717220696,3.44102373622115,7.19179999685737,0.00732374775951418,0.277614201144978
-1.92380057812102,3.39812052103478,7.18432147826575,0.00735433586333241,0.277614201144978
-1.91778997460012,3.29447706641013,7.16239932298288,0.00744475481713021,0.277614201144978
-1.86582316431376,3.33899985413917,7.1569532294639,0.00746739316334453,0.277614201144978
1.88894417332163,3.31114048105903,7.15019354772152,0.00749558973772237,0.277614201144978
1.77998351551306,3.28729522801745,7.13748070434869,0.00754891382702112,0.277614201144978
1.89074025614204,3.32901281278031,7.13486403568828,0.00755993749269128,0.277614201144978
1.92302230603019,3.48256142827018,7.13252206609793,0.00756981784379133,0.277614201144978
-1.9020471669109,3.44764536821648,7.12913397302971,0.00758413497007392,0.277614201144978
1.2252827617317,4.27262272901816,7.11867048645759,0.00762852571791312,0.277614201144978
1.89860620821927,3.30491420059791,7.11543021126201,0.00764232619688489,0.277614201144978
-1.90305662575109,3.32127741445697,7.10069582853583,0.00770540325372218,0.277614201144978
-1.87092371981611,3.37857299134705,7.09795229190935,0.00771720683354368,0.277614201144978
-1.85988366900645,3.29856512884518,7.08842240978612,0.00775835129361636,0.277617617982685
-1.35986505776457,4.02628829153639,7.04626113678751,0.00794308781747886,0.282732120576892
1.86929095100289,3.30778768061372,7.03594094486634,0.00798898885845706,0.282877129056257
1.92058401019745,3.43172965530583,7.02044884919892,0.00805840279393672,0.283108827969219
-1.86329431035078,3.31267718202833,7.0126067807621,0.00809377484852965,0.283108827969219
1.87693261803077,3.33020578895487,7.00656899850567,0.00812111675676895,0.283108827969219
-1.84176790693307,3.29463488254249,6.97597563725959,0.00826111718435047,0.286512489834678
1.09008176326145,4.45246890761274,6.95207412999591,0.00837221100293377,0.288883994963475
-1.83547561392885,3.34364234395069,6.93444210303909,0.00845514320698157,0.290264637100591
1.77223866832843,3.29351319243395,6.92108729572067,0.00851851663908861,0.290963272879577
-1.70297679042681,3.49822593958258,6.90353881622207,0.00860253032406655,0.291671539515312
-1.75040963901744,3.30030693104088,6.8987699421908,0.00862550760063027,0.291671539515312
0.8054951432085,5.40294216289761,6.85775157492441,0.00882575370598148,0.296725998262409
-1.78616478623984,3.31584741527215,6.83728933880552,0.00892742044236993,0.296725998262409
-1.79263117505096,3.31287469147339,6.83410106668759,0.00894336901466114,0.296725998262409
1.84139320537089,3.32960752603032,6.82469193341998,0.00899060624851078,0.296725998262409
1.8520675609002,3.40404233089284,6.82394719367824,0.00899435600233532,0.296725998262409
-1.59311860904422,3.63622626859542,6.79552097277688,0.00913868517219167,0.298746435378242
1.40311844149895,3.95648950934372,6.77826342621695,0.0092274621916879,0.298746435378242
1.8389808440994,3.30296776023348,6.73584716263059,0.00944943455575692,0.298746435378242
1.83308941232372,3.33017200895451,6.73285460430183,0.00946530025293213,0.298746435378242
1.84034846712963,3.33509777447522,6.72970358374597,0.00948203556754283,0.298746435378242
-1.86516629733329,3.38233026453961,6.72500057846317,0.00950706999404181,0.298746435378242
1.25275047342714,4.02210168769503,6.724661158445,0.00950887936813135,0.298746435378242
-1.79693462306787,3.36505888882083,6.72328825790763,0.00951620160140693,0.298746435378242
-1.36392752701039,3.65555371700363,6.72218057662047,0.00952211352325886,0.298746435378242
1.84146730385232,3.3357977828372,6.71597032564923,0.00955532865660386,0.298746435378242
1.87930744440017,3.4571185431248,6.7079364032562,0.00959847375629394,0.298746435378242
-1.81021619239317,3.29224655870423,6.68836165996984,0.00970443487215147,0.298746435378242
1.31176162535756,3.98508446404341,6.68829267813376,0.00970481039318688,0.298746435378242
-1.74478833284964,3.47255669151125,6.68301035759903,0.00973361038340818,0.298746435378242
-1.2654255442267,3.86250310125261,6.67919849744811,0.00975444759451258,0.298746435378242
1.84381713889843,3.4348667991711,6.67432190387913,0.0097811717401042,0.298746435378242
-1.78954013505663,3.38531306555903,6.6629325564934,0.0098438789507848,0.298746435378242
0.978994741446588,4.70025617019798,6.64508887009188,0.00994295183428162,0.298746435378242
1.74893411458466,3.29594706485436,6.6352381722555,0.00999808273515067,0.298746435378242
1.7462633915388,3.28603360532655,6.6261738565067,0.0100490893142525,0.298746435378242
1.74226844796934,3.29113863382061,6.6233605889845,0.010064974266426,0.298746435378242
1.85042547022389,3.42859124401892,6.6223254193183,0.0100708257675674,0.298746435378242
1.80696823469614,3.3289355865817,6.62218963693893,0.0100715935629512,0.298746435378242
1.43693470310689,3.8017337149353,6.57821511907193,0.0103234359294065,0.304168809147791
1.8048971725382,3.39898295393127,6.57461320424191,0.0103443480857596,0.304168809147791
1.80440087497886,3.32645957240542,6.5564580525103,0.0104504172066861,0.304899673551038
-1.64232592111727,3.48643585335692,6.53502855014123,0.0105770526942358,0.304899673551038
-1.73194069987168,3.31454215531223,6.52130990075809,0.0106589468588272,0.304899673551038
1.79819579707528,3.30230741056746,6.52087998322375,0.0106615237565935,0.304899673551038
0.853665914144826,5.26940540280085,6.48365297937582,0.0108871009475639,0.304899673551038
1.72435919196412,3.28411435068553,6.47593174004395,0.0109344976224453,0.304899673551038
1.82731592058704,3.44016393865789,6.47285913948135,0.0109534175519196,0.304899673551038
-1.75071635817765,3.33689080481147,6.46399974987965,0.0110081586275693,0.304899673551038
1.02711835454087,4.36402880154282,6.45906794514155,0.0110387531749242,0.304899673551038
-1.77346477190093,3.29406236002403,6.4586208974142,0.0110415307531624,0.304899673551038
-1.73991550701009,3.36340659399457,6.45388310876814,0.0110710114905962,0.304899673551038
-1.54896589379471,3.69611866319825,6.44485889053234,0.0111273880237779,0.304899673551038
1.78326489438218,3.33615416327236,6.43244362258477,0.011205431089296,0.304899673551038
1.05303088405705,4.17628931169573,6.42941266691321,0.0112245690023039,0.304899673551038
-0.76353261380993,5.29737625563867,6.41755844919213,0.0112997410365453,0.304899673551038
1.54824110079292,3.5656782277376,6.41351254353815,0.0113255157372684,0.304899673551038
-1.01256431353727,4.35012692463504,6.4071034817045,0.0113664686350485,0.304899673551038
1.74636295865305,3.30015107819909,6.4010914072,0.011405023003166,0.304899673551038
-1.74987335930661,3.30912638376652,6.39840774257531,0.0114222761730798,0.304899673551038
1.23754603554787,3.85030188953274,6.39554473075953,0.0114407118949979,0.304899673551038
-1.75663215503966,3.31029397283021,6.39527783014713,0.0114424320971351,0.304899673551038
1.78197571071659,3.29932384236498,6.38688718862477,0.0114966462315865,0.304899673551038
1.75642959896644,3.3303412437905,6.38041280465671,0.0115386590931562,0.304899673551038
0.688398973597068,6.1859673313075,6.37717015053857,0.0115597601683817,0.304899673551038
-1.75397992225384,3.30541494584533,6.37362420334165,0.0115828802242445,0.304899673551038
-1.82973699248373,3.39272635088957,6.37290711656657,0.0115875614945336,0.304899673551038
-1.71798410020909,3.28058962207804,6.36284148726785,0.0116534770714564,0.304899673551038
-1.71798410020909,3.28058962207804,6.36284148726785,0.0116534770714564,0.304899673551038
-1.71618028879875,3.40633745763827,6.35932053418626,0.0116766250849799,0.304899673551038
-1.73885511272887,3.33117481999979,6.34941652076423,0.0117419911150573,0.305285649266225
1.72357204848736,3.286099472188,6.34144342069445,0.0117948861053597,0.305285649266225
1.72112445242906,3.30085930418102,6.33664638225221,0.0118268283465549,0.305285649266225
-1.83529353658499,3.38467848121599,6.32073808900871,0.0119333947233286,0.306865203474796
1.74935601732591,3.34672000454275,6.31082918726427,0.0120002703081182,0.30741601550683
1.68896572704065,3.28238315050382,6.29185872387563,0.0121293786268867,0.309550896806169
-1.69464039143668,3.31631330152158,6.27258391455413,0.0122620199535924,0.311759552429118
-1.74576463276714,3.30618007281328,6.25942150458083,0.0123534536092867,0.312907890485415
1.79532314499671,3.39538524500095,6.25233557729318,0.012402966257505,0.312989779102636
1.75770622413161,3.3462518551451,6.22585615059441,0.0125898019279917,0.316523533230513
-1.70527850083219,3.33116497004143,6.20885248276981,0.0127113002733507,0.317104126658856
-0.691067830867248,6.40056180816499,6.20836453820163,0.0127148045727885,0.317104126658856
-0.636741324458609,6.8721189080819,6.20297744310668,0.012753559433862,0.317104126658856
1.74894950844671,3.29483245011993,6.16706695885258,0.0130150213066801,0.318149477384083
1.74315414094103,3.31062986839389,6.16628207541942,0.0130207971228409,0.318149477384083
-1.68685559182017,3.28138887722868,6.15900196387007,0.0130744958824747,0.318149477384083
-1.66729612160409,3.27948916546318,6.14533507670408,0.0131759197879671,0.318149477384083
1.79040184876328,3.4071813872509,6.14256602181356,0.013196567689158,0.318149477384083
-1.23001165409238,3.82877188848326,6.13970655562444,0.0132179246727642,0.318149477384083
1.72751122786822,3.32852512188567,6.13790295056372,0.0132314138389906,0.318149477384083
1.58696423890064,3.60664487957701,6.13788692782576,0.0132315337364883,0.318149477384083
-1.85830640294248,3.29446438332488,6.13328330391234,0.0132660287775117,0.318149477384083
-1.85830640294248,3.29446438332488,6.13328330391234,0.0132660287775117,0.318149477384083
1.74978049592861,3.2968281128759,6.11746700577227,0.0133852467795892,0.319338409225092
-1.61272792103501,3.5232603757861,6.11419581088195,0.013410041138537,0.319338409225092
-1.71867793191053,3.35917925369535,6.10298217362503,0.013495395097852,0.320243358058853
1.70446427358659,3.32046803402398,6.08569401628438,0.0136280821979555,0.322261258408298
1.72458905884468,3.3274725922119,6.06721565941287,0.0137713884225846,0.322908828599337
1.65594664025268,3.33823019236257,6.06480532615606,0.013790195364153,0.322908828599337
-1.70352898153245,3.3315379534891,6.06371564529816,0.013798706412126,0.322908828599337
-1.7167831867415,3.30888533513198,6.04972852988098,0.0139084350935033,0.324354298404699
1.70641623613021,3.30928898581605,6.03666044395504,0.0140117651921338,0.325641127128526
1.69819948054497,3.33965707219322,6.00513670145552,0.0142642888254913,0.325912348610726
-1.68265445612639,3.32301793630222,5.99951465869896,0.0143098144774336,0.325912348610726
1.57091568625503,3.46133538915685,5.98631375143974,0.0144173002910124,0.325912348610726
-1.65033531942646,3.43287058112764,5.97272524327771,0.0145288102679455,0.325912348610726
1.69653746089588,3.33483390016803,5.97094218813014,0.0145435081173685,0.325912348610726
-1.33570598569013,3.61818716553737,5.96755119720289,0.0145715025425134,0.325912348610726
-1.66193005073101,3.33618069272508,5.95037184929221,0.0147141819484796,0.325912348610726
-1.69813944519306,3.28150465328142,5.9404273752505,0.0147974301524655,0.325912348610726
-1.67105088210383,3.3080372980804,5.93141959096329,0.0148732556050795,0.325912348610726
-1.57044426803764,3.28991403883897,5.92898686868429,0.014893802234034,0.325912348610726
-1.57044426803764,3.28991403883897,5.92898686868429,0.014893802234034,0.325912348610726
-0.848169423605322,4.57818072233987,5.9235455691578,0.0149398649936009,0.325912348610726
-0.924540134216347,4.38182806714585,5.9043015974746,0.0151039531052274,0.325912348610726
1.64032506774057,3.28466028402565,5.89695574708759,0.015167077628873,0.325912348610726
1.26810264351878,3.75100686196701,5.89299658142544,0.0152012122435575,0.325912348610726
-1.38320719624658,3.67101561052534,5.89145333859002,0.0152145389949989,0.325912348610726
-1.69752331627687,3.30085565761394,5.88046325168074,0.0153097931168456,0.325912348610726
-1.44580600580507,3.5729858948657,5.8706293099416,0.0153955473428663,0.325912348610726
1.71686146382655,3.37398199958268,5.86898353521417,0.0154099471379921,0.325912348610726
1.67607368191936,3.41169195240317,5.86855358898081,0.0154137112611353,0.325912348610726
-1.49628436707373,3.58277879888038,5.85832656730356,0.0155035272874943,0.325912348610726
-1.64778245319794,3.30856781869867,5.85525598149768,0.0155305989810511,0.325912348610726
0.718772617442857,6.09104092596521,5.85438991423415,0.0155382434295848,0.325912348610726
-1.6967403634126,3.29894643331655,5.85060261903377,0.0155717180242074,0.325912348610726
-1.44488760253399,3.58860343625168,5.84637874595573,0.0156091390358723,0.325912348610726
-1.66297310289661,3.29895100109004,5.84337507959811,0.015635806101779,0.325912348610726
1.0720619900395,4.0616624195709,5.84121197092006,0.0156550396242638,0.325912348610726
-1.6593964244677,3.29546856603798,5.84034018496616,0.0156627980971994,0.325912348610726
1.68456004975194,3.33638941964476,5.84015850212881,0.0156644154853001,0.325912348610726
-1.64030526349265,3.29772278970483,5.83135680467785,0.0157429769742516,0.325912348610726
1.66518116363136,3.31798818661441,5.82158027985285,0.0158307156187973,0.325912348610726
-1.55715931911327,3.28732346633634,5.81488089268707,0.0158911295713293,0.325912348610726
1.64046669437748,3.27957109933471,5.81143731712947,0.0159222755651827,0.325912348610726
1.68977608471171,3.29952416366853,5.80973163353879,0.0159377261975572,0.325912348610726
1.64884113736952,3.29730740833876,5.80198985018709,0.0160080482470376,0.325912348610726
-1.64900499795686,3.29620537749594,5.79929600671778,0.0160325925552396,0.325912348610726
-1.63253516088959,3.28298893883567,5.76008409099757,0.0163942872108879,0.325912348610726
0.740449958891909,5.26665784086278,5.7581958699819,0.0164119151987051,0.325912348610726
-1.63083586199212,3.28227522475829,5.75716239612107,0.0164215717422255,0.325912348610726
-0.916939655239195,4.399918055608,5.75602409768835,0.0164322145225817,0.325912348610726
-1.4688875515647,3.27315868834501,5.75521193628138,0.0164398123576975,0.325912348610726
-1.4688875515647,3.27315868834501,5.75521193628138,0.0164398123576975,0.325912348610726
-1.4688875515647,3.27315868834501,5.75521193628138,0.0164398123576975,0.325912348610726
1.72028193337133,3.29142027196101,5.75405188562845,0.0164506710070831,0.325912348610726
