,Ester_24h_CNT_F_S_S5_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-23-FSXMSL730H,28.473203660008,16.1646015858776,12.866924075315,4.5800731601559,9.65485406763355,14.3111164842338,21.5651139602935,0,13.5018291871363,7.37962813000219,44.8695355221918,30.9886763635309,0,0,22.5882064980046,8.23119737175793,0,32.2688210301585,13.6822488169176,5.67819868380724,14.1396116209677,15.7254873500735,0,8.05354188199317,18.4643869786342,0,31.046007302912,10.4816385552524,32.2062881285933,21.8046778445506,0,3.98937472633018,3.51782750090968,6.80153579004577,12.031651788282,3.6628289683581,7.9553627046294,8.37127946211746,0,5.75235041405389,25.898368972867,7.26217025880644,14.152880103421,4.3271368089683,60.448058869338,8.0311157578461,0,5.82465560939831
tRF-23-H3RXSINH0P,9.49106788666932,0,3.21673101882875,0,0,0,0,0,0,0,13.4608606566575,0,0,0,5.64705162450115,4.11559868587897,0,6.4537642060317,0,0,0,5.24182911669116,5.31969053860488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63278965762233,4.84144683920429,7.07644005171052,4.3271368089683,0,0,0,0
tRF-23-H6QE30YODD,0,0,3.21673101882875,0,0,0,5.39127849007338,0,0,0,0,4.4269537662187,0,0,0,0,0,0,6.84112440845882,5.67819868380724,0,0,0,0,0,0,7.76150182572801,5.24081927762621,0,0,0,3.98937472633018,0,0,12.031651788282,3.6628289683581,0,0,5.32347128867756,0,0,0,0,0,5.0373382391115,0,0,0
tRF-23-H7V3LY7SDE,0,5.38820052862588,3.21673101882875,0,0,0,5.39127849007338,0,0,0,8.97390710443837,0,5.5449349989828,0,0,0,5.68670145775536,6.4537642060317,6.84112440845882,0,4.71320387365589,0,0,0,0,8.48966253254912,0,5.24081927762621,0,3.11495397779295,0,3.98937472633018,0,0,0,0,0,0,0,5.75235041405389,0,4.84144683920429,14.152880103421,0,5.0373382391115,8.0311157578461,0,17.4739668281949
tRF-23-HENBRRX30K,0,5.38820052862588,3.21673101882875,0,4.82742703381678,0,0,6.65466677790691,0,0,8.97390710443837,0,0,0,0,0,0,3.22688210301585,13.6822488169176,5.67819868380724,0,0,0,4.02677094099658,0,0,0,0,0,0,0,0,0,0,0,7.32565793671619,0,0,5.32347128867756,0,0,0,0,0,0,8.0311157578461,0,0
tRF-23-HENBRSX30K,0,0,0,0,0,0,0,0,0,7.37962813000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02110119218797,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-HEPURYX30K,0,0,12.866924075315,0,0,0,5.39127849007338,0,0,0,4.48695355221918,0,0,4.22525680370598,0,0,0,0,6.84112440845882,5.67819868380724,0,0,15.9590716158146,0,0,4.24483126627456,7.76150182572801,0,0,3.11495397779295,26.209112278371,0,0,0,12.031651788282,3.6628289683581,7.9553627046294,0,10.6469425773551,5.75235041405389,0,2.42072341960215,10.6146600775658,0,0,8.0311157578461,0,0
tRF-23-HPDEWP7SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6628289683581,0,0,0,34.5141024843234,0,0,0,0,0,0,0,0
tRF-23-HUB689XXD2,0,0,0,0,4.82742703381678,0,0,0,0,0,0,0,0,0,0,4.11559868587897,0,0,6.84112440845882,0,4.71320387365589,0,0,4.02677094099658,0,0,15.523003651456,5.24081927762621,0,0,5.2418224556742,0,3.51782750090968,0,4.01055059609399,10.9884869050743,0,0,0,0,0,0,0,4.3271368089683,5.0373382391115,0,0,0
tRF-23-HXD3KY7SDD,0,0,19.3003861129725,9.1601463203118,0,14.3111164842338,0,6.65466677790691,0,7.37962813000219,13.4608606566575,4.4269537662187,11.0898699979656,4.22525680370598,0,0,0,0,6.84112440845882,5.67819868380724,0,0,10.6393810772098,4.02677094099658,0,0,0,15.7224578328786,0,3.11495397779295,5.2418224556742,7.97874945266036,3.51782750090968,0,8.02110119218797,0,0,0,15.9704138660327,5.75235041405389,0,0,0,0,0,0,0,5.82465560939831
tRF-23-I26WRNLEDJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24182911669116,0,0,0,0,0,0,0,6.2299079555859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-I34JRX6ND3,14.236601830004,0,3.21673101882875,0,9.65485406763355,14.3111164842338,5.39127849007338,0,13.5018291871363,11.0694421950033,4.48695355221918,0,0,0,5.64705162450115,0,5.68670145775536,3.22688210301585,0,5.67819868380724,0,20.9673164667646,0,0,5.27553913675264,4.24483126627456,0,31.4449156657572,0,6.2299079555859,10.4836449113484,15.9574989053207,7.03565500181937,6.80153579004577,0,3.6628289683581,7.9553627046294,0,0,0,2.87759655254078,9.68289367840858,3.53822002585526,0,20.149352956446,0,12.9432917263549,0
tRF-23-I3VF4YOZ0L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68064630904755,0,0,0,0,0,0,0,0,0,0,0,0,5.2418224556742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-I6D3887SZ,0,0,9.65019305648624,9.1601463203118,0,0,10.7825569801468,13.3093335558138,0,11.0694421950033,0,0,11.0898699979656,0,0,20.5779934293948,0,0,0,5.67819868380724,0,0,15.9590716158146,0,0,0,0,5.24081927762621,6.44125762571866,0,15.7254673670226,15.9574989053207,0,0,12.031651788282,14.6513158734324,0,0,0,0,0,0,0,12.9814104269049,0,8.0311157578461,0,0
tRF-23-I6D3987S7,0,0,0,0,9.65485406763355,0,0,0,0,3.6898140650011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24081927762621,6.44125762571866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-I6D3987SZ,0,5.38820052862588,6.43346203765749,9.1601463203118,0,0,10.7825569801468,19.9640003337207,0,7.37962813000219,4.48695355221918,4.4269537662187,0,0,0,8.23119737175793,0,12.9075284120634,0,0,4.71320387365589,5.24182911669116,5.31969053860488,4.02677094099658,2.63776956837632,0,15.523003651456,0,0,0,20.9672898226968,7.97874945266036,0,0,4.01055059609399,25.6398027785067,0,0,0,5.75235041405389,0,2.42072341960215,14.152880103421,12.9814104269049,5.0373382391115,0,12.9432917263549,11.6493112187966
tRF-23-I7XUK87SDE,0,0,3.21673101882875,4.5800731601559,0,0,0,6.65466677790691,0,7.37962813000219,0,0,0,8.45051360741196,0,8.23119737175793,0,0,0,0,0,0,5.31969053860488,8.05354188199317,0,0,0,5.24081927762621,0,0,10.4836449113484,0,0,0,4.01055059609399,3.6628289683581,0,0,0,0,0,0,3.53822002585526,4.3271368089683,0,0,0,0
tRF-23-IEWS7YRRDS,0,0,0,13.7402194804677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3271368089683,0,0,0,0
tRF-23-IEWSNSRVDS,0,5.38820052862588,0,0,0,0,0,0,0,3.6898140650011,0,0,0,0,0,0,0,0,13.6822488169176,0,0,0,0,8.05354188199317,0,8.48966253254912,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75235041405389,0,0,7.07644005171052,8.65427361793659,0,8.0311157578461,0,0
tRF-23-IEWSNYRVDS,0,0,3.21673101882875,13.7402194804677,4.82742703381678,14.3111164842338,0,0,0,3.6898140650011,4.48695355221918,0,0,4.22525680370598,0,0,5.68670145775536,0,13.6822488169176,0,0,10.4836582333823,0,0,0,12.7344937988237,0,5.24081927762621,0,0,0,0,3.51782750090968,6.80153579004577,4.01055059609399,0,0,0,0,5.75235041405389,5.75519310508156,4.84144683920429,0,0,0,0,0,0
tRF-23-J8WPMN1E0J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6393810772098,0,5.27553913675264,0,0,0,12.8825152514373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-J9ZH0SR9D7,14.236601830004,10.7764010572518,96.5019305648624,119.081902164053,0,0,97.0430128213208,59.8920010011622,6.75091459356816,92.2453516250274,0,8.85390753243739,127.533504976604,80.2798792704136,5.64705162450115,98.7743684610952,0,25.8150568241268,109.457990535341,90.8511789409159,0,0,42.557524308839,84.5621897609283,2.63776956837632,0,62.0920146058241,57.6490120538883,0,0,94.3528042021356,71.8087450739432,7.03565500181937,47.6107505303204,140.36927086329,109.884869050743,0,8.37127946211746,47.911241598098,34.5141024843234,8.63278965762233,9.68289367840858,28.3057602068421,38.9442312807147,5.0373382391115,0,77.6597503581292,93.194489750373
tRF-23-JJ6RRNLIDJ,9.49106788666932,0,0,0,4.82742703381678,7.15555824211688,0,0,13.5018291871363,0,0,0,0,0,0,0,11.3734029155107,3.22688210301585,6.84112440845882,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5534825027291,0,0,3.6628289683581,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-JMRPFQJD0Q,0,0,0,0,0,0,0,0,0,0,4.48695355221918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2418224556742,0,0,0,0,0,7.9553627046294,0,0,0,0,0,0,0,0,0,0,0
tRF-23-JMRPFQRD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11559868587897,0,0,0,0,0,0,0,0,2.63776956837632,0,0,5.24081927762621,0,0,0,0,3.51782750090968,0,0,0,0,0,0,0,0,0,7.07644005171052,0,0,0,0,0
tRF-23-JOWU1M7005,18.9821357733386,5.38820052862588,3.21673101882875,13.7402194804677,4.82742703381678,0,0,6.65466677790691,0,3.6898140650011,13.4608606566575,0,0,16.9010272148239,0,8.23119737175793,0,12.9075284120634,41.0467464507529,5.67819868380724,0,0,10.6393810772098,12.0803128229898,10.5510782735053,4.24483126627456,0,20.9632771105048,6.44125762571866,0,0,7.97874945266036,21.1069650054581,0,0,3.6628289683581,7.9553627046294,0,10.6469425773551,5.75235041405389,5.75519310508156,2.42072341960215,7.07644005171052,8.65427361793659,10.074676478223,40.1555787892305,25.8865834527097,17.4739668281949
tRF-23-JOWU1MN005,14.236601830004,26.9410026431294,25.73384815063,27.4804389609354,24.1371351690839,0,26.9563924503669,19.9640003337207,13.5018291871363,3.6898140650011,17.9478142088767,4.4269537662187,11.0898699979656,29.5767976259419,0,0,22.7468058310214,12.9075284120634,61.5701196761294,17.0345960514217,14.1396116209677,10.4836582333823,42.557524308839,16.1070837639863,15.8266174102579,8.48966253254912,0,15.7224578328786,25.7650305028746,18.6897238667577,36.6927571897194,15.9574989053207,3.51782750090968,34.0076789502288,28.0738541726579,14.6513158734324,23.8660881138882,8.37127946211746,31.9408277320654,11.5047008281078,14.3879827627039,12.1036170980107,28.3057602068421,34.6170944717464,30.224029434669,32.1244630313844,6.47164586317743,29.1232780469916
tRF-23-JQR7F8YKDE,0,0,0,0,0,0,0,0,0,3.6898140650011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98937472633018,3.51782750090968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-K2821IQ405,0,0,6.43346203765749,0,0,0,0,6.65466677790691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4046073701373,0,0,0,0,0,0,0,0,0,0,0,8.0311157578461,0,0
tRF-23-K2821NQ405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11559868587897,0,0,0,0,0,0,0,4.02677094099658,0,0,0,10.4816385552524,6.44125762571866,0,0,0,0,0,0,3.6628289683581,0,0,5.32347128867756,0,0,0,3.53822002585526,0,0,0,0,0
tRF-23-K2RSI2WBV,0,0,0,0,4.82742703381678,14.3111164842338,5.39127849007338,0,0,0,8.97390710443837,0,0,4.22525680370598,0,0,5.68670145775536,0,0,0,4.71320387365589,0,0,0,0,0,0,0,0,0,0,3.98937472633018,0,6.80153579004577,0,7.32565793671619,0,8.37127946211746,5.32347128867756,0,11.5103862101631,0,0,0,10.074676478223,8.0311157578461,6.47164586317743,5.82465560939831
tRF-23-K76KM87S7,0,5.38820052862588,3.21673101882875,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68670145775536,0,0,0,0,0,0,4.02677094099658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-K8HJ83MLDS,0,0,3.21673101882875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63776956837632,0,0,5.24081927762621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-KF9MVH7PD7,0,0,0,0,0,0,0,0,0,3.6898140650011,0,0,0,0,0,0,5.68670145775536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6628289683581,0,0,0,17.2570512421617,0,0,0,0,0,0,0,0
tRF-23-KJ5R5N2ED5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22525680370598,0,0,0,3.22688210301585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47164586317743,0
tRF-23-KL0653L4D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0933472735383,0,0
tRF-23-KL9MVH7PD7,0,0,3.21673101882875,4.5800731601559,0,0,0,0,0,3.6898140650011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76150182572801,0,0,0,0,3.98937472633018,0,6.80153579004577,0,0,0,0,0,0,0,0,0,0,10.074676478223,0,6.47164586317743,0
tRF-23-KS2P7SDR0N,0,0,0,9.1601463203118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0373382391115,0,0,0
tRF-23-KSLP7SDR0M,0,5.38820052862588,0,0,0,0,0,19.9640003337207,0,0,0,0,0,0,0,12.3467960576369,0,0,0,0,0,0,0,0,0,0,7.76150182572801,0,0,0,15.7254673670226,11.9681241789905,0,0,4.01055059609399,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-KSLP7SDR0N,0,0,6.43346203765749,0,0,0,5.39127849007338,0,0,0,0,0,0,0,5.64705162450115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4836449113484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-L3R7DJPPW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31969053860488,8.05354188199317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-L85DMKYU05,0,0,3.21673101882875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3085472358732,0,0,0,0
tRF-23-L8K87SIRD4,0,0,12.866924075315,9.1601463203118,0,0,5.39127849007338,0,0,0,0,0,0,4.22525680370598,0,0,0,6.4537642060317,0,0,0,0,0,0,0,0,0,0,0,0,10.4836449113484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-LJR7DJQ8DE,0,0,0,0,0,0,0,6.65466677790691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31969053860488,0,0,0,0,0,6.44125762571866,0,0,0,0,0,0,0,0,8.37127946211746,0,0,0,2.42072341960215,0,0,0,0,0,11.6493112187966
tRF-23-LPMBQ4NKDJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68670145775536,0,0,0,0,0,5.31969053860488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53822002585526,0,0,0,0,0
tRF-23-LY7L73HQDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0803128229898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-M3WD8S74DX,0,0,0,0,0,0,5.39127849007338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2418224556742,0,0,0,0,0,0,0,0,0,0,2.42072341960215,0,0,0,0,0,0
tRF-23-MBQ4NKKQR,23.7276697166733,75.4348074007623,45.0342342636025,96.181536363274,33.7919892367174,100.177815389636,32.3476709404403,99.8200016686037,20.2527437807045,36.898140650011,53.8434426266302,8.85390753243739,44.3594799918624,29.5767976259419,62.1175678695126,12.3467960576369,5.68670145775536,48.4032315452377,61.5701196761294,56.7819868380724,37.7056309892471,62.9019494002939,37.2378337702341,24.1606256459795,31.6532348205158,25.4689875976474,46.5690109543681,89.0939277196455,83.7363491343425,28.0345858001365,26.209112278371,59.8406208949527,49.2495850127356,129.22918001087,80.2110119218797,51.2796055570134,39.776813523147,66.9702356969397,37.2642990207429,69.0282049686467,43.1639482881117,16.945063937215,28.3057602068421,47.5985048986513,80.5974118257839,48.1866945470766,38.8298751790646,52.4219004845848
tRF-23-MEF91SS2DU,0,0,0,0,0,7.15555824211688,0,0,0,0,0,0,0,0,5.64705162450115,0,0,3.22688210301585,0,0,4.71320387365589,0,0,0,0,0,0,0,6.44125762571866,0,0,0,0,0,4.01055059609399,0,0,16.7425589242349,0,0,0,0,0,4.3271368089683,0,8.0311157578461,0,0
tRF-23-MI7O3B1NDZ,14.236601830004,5.38820052862588,3.21673101882875,0,0,0,5.39127849007338,0,0,0,0,4.4269537662187,0,0,0,4.11559868587897,0,6.4537642060317,0,5.67819868380724,0,0,0,0,0,0,7.76150182572801,0,38.6475457543119,0,0,11.9681241789905,0,0,8.02110119218797,7.32565793671619,0,0,5.32347128867756,0,0,0,3.53822002585526,4.3271368089683,0,0,6.47164586317743,0
tRF-23-MIF91SS2DU,0,5.38820052862588,0,4.5800731601559,9.65485406763355,0,0,0,13.5018291871363,0,4.48695355221918,8.85390753243739,0,0,0,12.3467960576369,11.3734029155107,3.22688210301585,0,0,0,0,0,4.02677094099658,7.91330870512896,0,0,5.24081927762621,12.8825152514373,12.4598159111718,0,15.9574989053207,7.03565500181937,0,8.02110119218797,3.6628289683581,0,0,5.32347128867756,0,2.87759655254078,24.2072341960215,7.07644005171052,0,5.0373382391115,0,12.9432917263549,0
tRF-23-MKYUYRLHDY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32565793671619,0,0,0,0,2.87759655254078,0,0,0,0,0,0,0
tRF-23-MN1E8Y7ZD1,0,0,3.21673101882875,0,0,0,0,0,0,3.6898140650011,0,0,0,4.22525680370598,0,0,0,3.22688210301585,0,0,4.71320387365589,0,15.9590716158146,12.0803128229898,0,4.24483126627456,0,0,0,3.11495397779295,0,3.98937472633018,3.51782750090968,0,0,0,0,0,0,0,2.87759655254078,0,0,4.3271368089683,5.0373382391115,0,0,0
tRF-23-MNH5SYNXD1,52.2008733766813,5.38820052862588,51.46769630126,77.8612437226503,19.3097081352671,57.2444659369351,43.130227920587,33.2733338895346,47.2564021549771,44.2777687800132,94.2260245966028,61.9773527270617,38.8145449928796,46.4778248407658,73.4116711185149,45.2715855446686,22.7468058310214,61.3107599573011,68.4112440845882,5.67819868380724,89.5508735994618,52.4182911669116,37.2378337702341,104.696044465911,71.2197783461606,25.4689875976474,46.5690109543681,78.6122891643931,32.2062881285933,52.9542176224801,78.627336835113,99.7343681582544,56.285240014555,13.6030715800915,36.0949553648459,29.3026317468648,31.8214508185176,8.37127946211746,42.5877703094205,51.771153726485,69.0623172609787,67.7802557488601,45.9968603361184,43.271368089683,20.149352956446,32.1244630313844,32.3582293158872,81.5451785315764
tRF-23-MPW4PU730F,0,0,0,0,0,0,0,0,0,0,4.48695355221918,0,0,0,5.64705162450115,0,0,0,0,0,0,0,10.6393810772098,0,2.63776956837632,0,0,0,0,0,0,3.98937472633018,7.03565500181937,0,0,3.6628289683581,0,0,5.32347128867756,0,0,2.42072341960215,0,0,0,0,0,0
tRF-23-MQ18Y3E7D8,9.49106788666932,10.7764010572518,16.0836550941437,9.1601463203118,4.82742703381678,21.4666747263507,0,0,6.75091459356816,0,0,0,0,4.22525680370598,5.64705162450115,16.4623947435159,5.68670145775536,3.22688210301585,6.84112440845882,11.3563973676145,0,15.7254873500735,5.31969053860488,28.1873965869761,7.91330870512896,4.24483126627456,0,5.24081927762621,0,6.2299079555859,0,3.98937472633018,3.51782750090968,6.80153579004577,4.01055059609399,7.32565793671619,0,16.7425589242349,21.2938851547102,5.75235041405389,2.87759655254078,14.5243405176129,7.07644005171052,12.9814104269049,5.0373382391115,0,0,17.4739668281949
tRF-23-N1EH6KK80E,0,0,3.21673101882875,0,0,0,0,6.65466677790691,0,0,0,0,0,0,0,0,0,0,0,5.67819868380724,0,0,0,0,0,0,0,0,6.44125762571866,3.11495397779295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82465560939831
tRF-23-N24YDRFU0J,0,0,0,0,0,0,0,0,0,3.6898140650011,0,4.4269537662187,0,0,0,0,0,0,0,11.3563973676145,0,0,0,0,0,0,0,0,6.44125762571866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-23-N7D9BKYSDZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02677094099658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0373382391115,0,12.9432917263549,0
tRF-23-NL5RYKWIDZ,4.74553394333466,0,0,0,0,0,0,6.65466677790691,0,0,0,4.4269537662187,0,0,0,0,0,0,0,0,0,0,0,4.02677094099658,2.63776956837632,0,0,0,6.44125762571866,0,5.2418224556742,0,0,0,0,0,0,0,0,5.75235041405389,0,0,0,0,0,0,0,0
tRF-23-NMEH623K0E,0,5.38820052862588,0,0,0,0,0,0,6.75091459356816,0,0,0,0,0,0,0,0,0,0,0,4.71320387365589,5.24182911669116,10.6393810772098,4.02677094099658,2.63776956837632,0,0,0,0,0,15.7254673670226,0,0,0,0,0,0,0,0,0,0,9.68289367840858,0,0,10.074676478223,0,0,0
tRF-23-NNBSBKZ3DZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68670145775536,0,0,0,0,0,0,4.02677094099658,5.27553913675264,0,0,0,0,0,0,0,0,0,0,0,15.9107254092588,0,0,0,0,2.42072341960215,0,0,0,0,0,0
tRF-23-NQDVLKZ4Z,9.49106788666932,10.7764010572518,25.73384815063,0,9.65485406763355,7.15555824211688,0,13.3093335558138,0,7.37962813000219,4.48695355221918,4.4269537662187,16.6348049969484,16.9010272148239,0,0,0,9.68064630904755,0,11.3563973676145,18.8528154946235,36.6928038168381,15.9590716158146,44.2944803509624,15.8266174102579,12.7344937988237,0,5.24081927762621,19.323772877156,0,36.6927571897194,7.97874945266036,3.51782750090968,0,24.0633035765639,10.9884869050743,15.9107254092588,25.1138383863524,10.6469425773551,5.75235041405389,8.63278965762233,14.5243405176129,7.07644005171052,12.9814104269049,25.1866911955575,24.0933472735383,6.47164586317743,11.6493112187966
tRF-23-NRDF7UK80E,0,5.38820052862588,3.21673101882875,0,0,0,0,0,6.75091459356816,3.6898140650011,0,0,0,0,0,0,0,6.4537642060317,0,0,0,10.4836582333823,5.31969053860488,0,0,0,0,0,6.44125762571866,3.11495397779295,0,0,7.03565500181937,0,8.02110119218797,0,0,8.37127946211746,0,0,2.87759655254078,7.26217025880644,0,8.65427361793659,0,0,0,0
tRF-23-NS56O2Z0DZ,9.49106788666932,0,0,0,0,7.15555824211688,5.39127849007338,6.65466677790691,20.2527437807045,0,4.48695355221918,0,0,4.22525680370598,0,4.11559868587897,11.3734029155107,6.4537642060317,6.84112440845882,0,4.71320387365589,20.9673164667646,0,12.0803128229898,7.91330870512896,0,0,5.24081927762621,12.8825152514373,9.34486193337884,5.2418224556742,3.98937472633018,0,6.80153579004577,8.02110119218797,3.6628289683581,23.8660881138882,0,5.32347128867756,5.75235041405389,20.1431758677854,4.84144683920429,0,0,0,16.0622315156922,19.4149375895323,17.4739668281949
tRF-23-NS56O2ZFDZ,4.74553394333466,0,0,4.5800731601559,0,0,0,6.65466677790691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0803128229898,2.63776956837632,4.24483126627456,0,5.24081927762621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
