"","Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq","Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq","Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq"
"tRF-31-6978WPRLXN48E",104.500421130614,64.1417991266978,38.1310029717304,219.985157126814,26.2981606067472,31.5420222636753,7.09051417814728,25.5932362719228,20.4567521350032,120.847988647934,134.144318543892,21.7352988115085,38.2562389876769,50.924433603961,27.1553845837218,147.717206110505,42.7330427232321,34.8316884170041,22.1534382713823,144.417393175698,114.550547415099,28.2259423701749,19.5172654574506,354.93013159772,279.268520538691,11.0135942016075,11.0285375831699,124.363762242548,539.883586065115,5.23953956329555,63.565580060389,212.257502874232,80.2736051453218,12.4011977257449,14.7587842074861,59.2164261423914,62.1522915153607,16.1335356760288,12.8204550792372,431.50322519704,37.0093056414046,35.8557846739983,17.8692478557448,248.767898661894,95.538252754129,28.2740232301042,83.602645791591
"tRF-31-6SXMSL73VL4YD",4447.07347700281,3102.13064867302,1334.58510401056,70266.1285579191,3357.39850412806,7002.32894253592,3098.55469585036,2226.61155565728,7480.35236403283,18038.8863054859,4678.79123163698,2092.0225106077,3970.14746827669,2404.76492018705,1887.29922856866,16358.0749549329,9815.45119781316,3526.70845222167,3455.93637033564,15312.7567201607,5280.23475703887,2020.97747370452,1951.72654574506,67925.2758905895,15307.9044758137,5738.08257903753,4643.01432251454,5418.70678342531,125899.519224493,3940.13375159825,3029.95931621188,28204.5197001063,6124.87607258805,2058.59882247365,1874.36559435073,8687.89566403371,2382.50450808883,1285.30500885696,6730.73891659952,71486.4826830509,6712.31932843579,4970.91560253159,2899.28546459459,33703.0749107134,3544.46917717819,3117.21106111899,2346.44759188399
"tRF-31-6XQ6S8V0JUO9E",5.80557895170079,104.959307661869,57.1965044575956,14.3468580734879,43.8302676779121,84.1120593698008,85.0861701377674,59.7175513011532,78.4175498508455,4.64799956338209,0,59.7720717316485,63.7603983127948,5.65827040044011,171.984102363571,44.9574105553712,16.4357856627816,0,105.228831789066,13.5391306102217,38.1835158050332,101.613392532629,171.751936025565,10.43912151758,11.9686508802296,44.0543768064302,49.6284191242647,11.8441678326236,19.995688372782,136.228028645684,98.8797912050496,32.160227708217,8.02736051453218,41.337325752483,70.104224985559,0,20.7174305051202,59.1562974787724,115.384095713135,4.69025244779391,21.4264401081816,16.2980839427265,102.748175170532,39.802863785903,57.3229516524774,91.8905754978387,5.5735097194394
"tRF-31-86J8WPMN1E8Y0",522.502105653071,352.779895196838,185.888639487186,6111.76153930583,403.238462636791,310.16321892614,177.262854453682,580.113355496917,490.962051240076,1505.9518585358,1089.4144657504,282.558884549611,357.058230551651,752.549963258534,312.2869227128,976.218057773774,989.434296899451,182.866364189272,321.224854935044,1353.91306102217,676.393708546302,259.678669805609,226.400279306427,7603.85611340527,2772.73745391986,396.489391257872,336.370396286683,793.559244785784,10714.3563530824,461.079481570008,819.289698556125,2994.117199635,2408.20815435965,343.099803745609,324.693252564694,1235.08545954131,497.218332122886,177.468892436317,333.331832060167,7722.50065529268,2179.65331645956,348.778996374347,299.309901583725,2781.22510703998,382.153011016516,296.877243916094,1226.17213827667
"tRF-31-86V8WPMN1E8Y0",505.085368797969,335.286677253193,147.757636515455,5002.27118162277,245.449498996308,220.794155845727,163.081826097387,392.42962283615,351.174244984221,1333.97587469066,987.789982005026,168.448565789191,255.041593251179,475.294713636969,253.450256114736,648.671209441784,723.17456916239,217.698052606276,315.686495367198,1065.07827467077,594.571888964088,180.646031169119,132.717405110664,6106.8860877843,2537.35398660867,451.55736226591,352.913202661438,835.013832199966,10337.7708887283,261.976978164777,642.718642832822,2865.47628880213,2014.86748914758,206.686628762415,217.69206706042,1167.40954395,486.859616870326,129.068285408231,326.921604520548,6242.7260080137,1647.88803013833,339.000146008712,272.506029800108,2283.68930971619,353.491535190277,141.370116150521,1058.96684669349
"tRF-31-87R8WP9I1EWJ0",481.863052991166,236.158442239206,38.1310029717304,946.892632850199,385.706355565626,73.5980519485757,35.4525708907364,110.904023844999,68.1891737833439,441.559958521299,548.772212225015,65.2058964345256,89.2645576379127,424.370280033008,67.8884614593044,462.419079998104,249.82394207428,60.9554547297572,99.6904722212204,537.052180872127,1232.78208170536,67.7422616884196,175.655389117056,1818.49496836244,710.139952226956,44.0543768064302,115.799644623284,367.169202811333,893.140747317597,57.634935196251,215.416687982429,376.274664186138,200.684012863304,53.7385234782279,51.6557447262013,270.703662365218,238.250450808883,43.0227618027435,83.3329580150417,811.413673468347,276.595863214708,104.30773723345,75.9443033869152,467.683649484361,267.507107711561,49.4795406526824,222.940388777576
"tRF-31-87R8WP9N1EWJ0",300252.932224062,134391.646852052,18994.0058552932,432213.446321895,116728.768879815,53500.5267629039,30701.9263913777,58412.2962512852,26736.9750404491,200431.037172163,277975.482878394,23006.8137919818,40543.1119404958,221674.059478042,24362.905869029,221357.444600203,160807.726924655,23554.929291999,68033.2089314151,261661.751216681,395761.231743224,36202.5936839863,71261.4396382437,1236958.650334,520552.532733826,28348.9914749378,39608.9927299548,169442.665013514,451282.690885317,33595.927679851,54676.993115278,246823.315615023,140045.331536528,23153.0361539657,26750.2963760686,184484.545901896,67507.7473009343,26959.1381146442,74031.7178550551,513441.93546,218629.55128931,79009.8513375496,36127.151852352,263803.430457019,107260.796367061,24817.523890224,120705.499993899
"tRF-31-FP18LPMBQ4NKD",127.722736937417,49.5641175069938,9.5327507429326,52.6051462694555,26.2981606067472,47.313033395513,28.3620567125891,25.5932362719228,40.9135042700063,65.0719938873493,113.819421794818,16.3014741086314,17.0027728834119,33.9496224026406,18.1035897224812,154.139693332701,65.7431426511263,0,22.1534382713823,49.6434789041462,169.098427136575,11.2903769480699,58.5517963723518,158.674647067216,119.686508802296,11.0135942016075,11.0285375831699,76.9870909120536,106.643671321504,41.9163165063644,70.6284222893211,128.640910832868,64.2188841162574,8.2674651504966,36.8969605187152,101.513873386957,51.7935762628006,48.4006070280865,44.8715927773301,175.884466792272,50.6443129829747,61.9327189823608,31.2711837475533,74.6303695985682,47.7691263770645,21.2055174225782,72.4556263527122
"tRF-31-FSXMSL73VL4YD",46.4446316136063,26.2398269154673,33.3646276002641,946.892632850199,26.2981606067472,89.3690630804134,28.3620567125891,34.1243150292304,214.795897417533,227.751978605722,73.1696282966686,48.9044223258942,55.2590118710888,50.924433603961,27.1553845837218,231.209539999052,88.7532425790205,69.6633768340082,44.3068765427646,117.339131955255,16.3643639164428,39.5163193182448,11.7103592744704,553.27344043174,159.582011736395,88.1087536128604,27.5713439579248,41.4545874141827,1363.03942407797,57.634935196251,70.6284222893211,260.497844436557,16.0547210290644,12.4011977257449,29.5175684149722,67.6759155913045,31.0761457576804,16.1335356760288,96.1534130942789,668.360973810633,146.089364373965,61.9327189823608,44.6731196393619,368.176490019603,28.6614758262387,49.4795406526824,16.7205291583182
"tRF-31-N3R718YKISQID",40.6390526619055,78.7194807464019,90.5611320578597,14.3468580734879,35.0642141423296,63.0840445273506,35.4525708907364,17.0621575146152,98.8743019858487,27.8879973802925,12.1949380494448,43.4705976230171,51.0083186502358,33.9496224026406,113.147435765507,96.3373083329382,32.8715713255632,26.1237663127531,33.2301574070735,4.51304353674057,38.1835158050332,62.0970732143847,66.3587025553321,18.790418731644,7.97910058681973,55.0679710080377,71.6854942906046,17.7662517489355,59.9870651183461,115.269870392502,81.2226856327193,45.0243187915037,8.02736051453218,37.2035931772347,103.311489452403,59.2164261423914,20.7174305051202,53.7784522534294,108.973868173516,18.7610097911757,38.9571638330574,32.596167885453,53.6077435672343,19.9014318929515,19.1076505508258,84.8220696903126,22.2940388777576
"tRF-31-P4R8YP9LON4VD",36151.3401322408,33105.9149583479,8722.46692978333,56105.7796393866,42901.0660031403,20144.8382190673,10919.3918343468,26335.4401238086,25165.2145847431,49185.1313797093,40601.0137459514,13926.8927134741,17529.8588427977,39223.1304158508,17451.8604924718,62169.6763108561,26793.6177874665,7079.54067075609,16244.0086124911,31397.2438851041,125111.016929177,9833.91832176892,40584.2017922228,73464.2737678175,40047.1058452482,9405.60944817285,16537.2921059633,27904.8594136613,38158.4386447257,10332.3720188188,32333.6917240512,32269.5724824249,20895.2194193273,8288.13381337284,8080.43435359864,27874.0177341685,20862.4525186561,13552.1699678642,16346.0802260274,58213.0682557942,51910.420807549,27485.088761014,14885.0834638354,31120.8641226029,34250.4636123553,11104.6226236234,19189.5939640298
"tRF-31-PER8YP9LON4VD",1776.50715922044,997.113422787757,405.141906574635,1281.65265456492,946.7337818429,704.438497222082,787.047073774348,511.864725438456,893.278176561805,2021.87981007121,1902.41033571338,380.367729201399,544.088732269182,1793.67171693951,660.781024870563,3037.83645609865,1880.25387982221,539.891170463564,1057.82667745851,1259.13914675062,2929.22114104326,564.518847403497,940.73219504912,3240.30331905683,2613.15544218346,649.802057894845,474.227116076307,994.910097940385,2752.73976598632,466.319021133304,801.632592983795,2138.65514259643,1444.92489261579,591.123758260507,335.762340720309,2089.49389388153,1626.31829465194,806.676783801441,1455.12165149342,2176.27713577638,1585.55656800544,997.442737294863,674.564106554365,1746.3506486065,3076.33173868296,325.151267146198,836.02645791591
"tRF-31-PIR8YP9LON4VD",3001.48431802931,1641.44695037868,457.572035660765,2285.93271970907,1236.01354851712,1172.3118274666,779.956559596201,511.864725438456,985.333561169319,2244.98378911355,1723.55124432153,695.529561968273,943.653895029363,1539.04954891971,624.5738454256,2395.58773387906,1456.21060972245,470.227793629555,1168.59386881542,1868.40002421059,2705.57483418521,570.164035877532,1241.29808309386,4129.71647235465,2381.76152516569,506.625333273947,1113.88229590016,1373.92346858434,2702.75054505437,508.235337639668,1204.21460003293,2280.16014451258,1372.678647985,595.257490835755,619.868936714416,1911.84461545435,2144.25405727995,699.119879294582,1044.86708895783,2760.21356552672,1591.4001425804,1558.09682492466,951.537448318408,2049.84748497401,3611.34595410608,501.86391233435,1237.31915771555
"tRF-31-PNR8YO9LON4VD",667.641579445591,364.442040492601,100.093882800792,860.811484409272,438.302676779121,278.621196662465,141.810283562946,179.15265390346,252.299942998372,594.943944112908,585.357026373349,119.544143463297,225.286740705208,362.129305628167,108.621538334887,1644.15672888215,335.290027520744,113.202987355263,238.14946141736,559.61739855583,1129.14111023455,79.0326386364896,359.117684417091,1037.64867884745,646.307147532398,132.163130419291,231.599289246569,272.415860150344,693.183863589777,193.862963841935,321.359321416411,514.563643331471,232.793454921433,111.610779531704,99.6217934005312,541.407324730436,435.066040607525,193.602428112346,185.896598648939,687.121983601808,403.206645672144,286.846277391987,174.225166593511,497.535797323788,754.75219675762,84.8220696903126,256.381447094212
"tRF-31-PSQP4PW3FJI0B",9921.73442845665,3507.3901977008,738.788182577276,13854.2826129648,3672.97643140903,2859.81001857323,1333.01666549169,3088.25051014535,2076.36034170282,13897.5186945125,3780.43079532788,1249.77968166174,2048.83413245114,5567.73807403307,1633.84897245393,10943.9182266218,3961.02434473036,1158.15363986539,2614.10571602311,14929.1480195378,10129.5412642781,1196.77995649541,2142.99574722808,31430.1070651299,13544.5232461265,1057.30504335432,1968.59395859583,5495.69387433737,39324.8537998046,1933.39009885606,3492.57548220693,11172.4631058346,3660.47639462667,1760.97007705578,1213.91000106573,7858.86569804023,3439.09346384996,876.5887717309,2499.98874045125,25055.3285761151,7795.32848299479,2588.13573010497,1724.38241807937,9915.8884406631,5760.95664107398,1166.3034582418,4899.11504338723
"tRF-31-PW5SVP9N15WV0",2293.20368592181,1804.71698451936,624.395173662085,6389.1341287266,850.307192951494,1566.58710576254,709.051417814728,1023.72945087691,1353.55509959938,3676.56765463523,1532.49721488023,1010.69139473515,994.662213679598,1103.36272808582,918.75717841592,5780.2384999763,969.711354104113,748.881300965588,1257.20762190095,3777.41744025185,1952.81409402884,1016.13392532629,1268.62225473429,13182.5226524,3662.40716935026,1299.60411578969,1257.25328448137,1231.79345459286,11500.8534290785,995.512517026154,1511.44823699147,4312.68653567189,874.982296084007,541.518967357527,571.902888040086,1345.05882237718,1108.38253202393,822.81031947747,1249.99437022563,8613.64862037352,929.12835741842,1395.11598549739,1058.75293545288,4557.4279034859,1853.4421034301,777.535638827866,1203.87809939891
"tRF-31-R9JP9PMNH5SYD",40.6390526619055,78.7194807464019,47.663753714663,200.85601302883,17.5321070711648,57.827040816738,7.09051417814728,85.310787573076,98.8743019858487,181.271982971902,69.1046489468537,65.2058964345256,42.5069322085298,96.1905968074818,58.8366665980638,44.9574105553712,26.2972570604505,8.70792210425103,38.768516974919,72.2086965878491,114.550547415099,50.8066962663147,27.3241716404309,160.762471370732,119.686508802296,22.0271884032151,27.5713439579248,59.2208391631182,313.265784506918,52.3953956329555,74.1598434037872,125.424888062046,72.2462446307896,57.8722560534762,66.4145289336874,8.45948944891306,20.7174305051202,37.6449165774006,25.6409101584744,192.30035035955,64.2793203245448,104.30773723345,49.1404316032981,74.6303695985682,76.4306022033032,35.3425290376303,66.8821166332728
"tRF-31-XSXMSL73VL4YD",127.722736937417,224.496296943442,147.757636515455,2348.10243802751,184.087124247231,304.906215215528,184.353368631829,162.090496388844,811.451168021792,1241.01588342302,300.808471886304,217.352988115085,289.047139018003,152.773300811883,185.561794655432,590.868824442021,351.725813183526,269.945585231782,227.072742281669,622.800008070198,201.827154969461,135.484523376839,121.007045836194,1991.78438555426,486.725135796004,583.7204926852,270.199170787663,236.883356652473,4049.12689548836,351.049150740802,148.319686807574,604.612280914479,152.519849776111,128.145709832697,95.9320973486596,203.027746773913,72.5110067679209,118.312594957545,358.972742218641,1951.14501828227,233.742982998345,267.288576660715,183.159790521384,1323.44522088128,105.092078029542,162.575633573099,217.366879058136
"tRF-32-389MV47P596V5",145.13947379252,204.087542675857,300.281648402377,62.1697183184474,131.490803033736,173.481122450214,375.797251441806,76.7797088157684,569.379601090922,46.4799956338209,73.1696282966686,353.198605687014,195.531888159237,84.8740560066016,343.968204727142,192.674616665876,46.0201998557884,339.60896206579,121.843910492603,72.2086965878491,180.008003080871,451.615077922798,277.145169495799,37.580837463288,79.7910058681973,319.394231846619,308.799052328758,41.4545874141827,133.30458915188,303.893294671142,374.330638133402,209.04148010341,288.984978523158,252.157687090146,309.934468357208,135.351831182609,134.663298283282,155.957511534945,435.895472694064,93.8050489558783,109.080058732561,205.355857678354,223.36559819681,89.5564435182818,143.307379131194,742.193109790236,117.043704108227
"tRF-32-6978WPRLXN48Q",423.807263474158,253.651660182851,81.0283813149271,301.284019543245,113.958695962571,199.766141003277,155.99131191924,76.7797088157684,456.867464348404,325.359969436746,304.873451236119,179.316215194945,229.537433926061,345.154494426846,262.502050975977,327.54684833199,177.506485158041,156.742597876518,287.99469752797,153.443480249179,114.550547415099,101.613392532629,121.007045836194,519.868251575484,470.766934622364,165.203913024113,242.627826829738,408.623790225515,369.920234896467,99.5512517026154,190.696740181167,347.330459248743,80.2736051453218,90.9421166554626,103.311489452403,262.244172916305,331.478888081924,129.068285408231,166.665916030083,382.255574495204,103.236484157602,361.817463528529,205.496350341065,388.077921912555,401.260661567342,98.9590813053647,89.1761555110303
"tRF-32-6SXMSL73VL4YK",16040.8146435493,11204.4060929045,3336.46276002641,65708.6099765744,11702.6814700025,16638.4167440887,8310.08261678861,4205.82182735265,8636.1588596605,22263.9179086002,14621.7307212843,5417.5232287685,8280.35039422161,5839.33505325419,4878.91743020868,26062.4531476709,10574.7844954337,5694.98105618017,7847.85550763718,33676.3308711581,14760.6562526314,5605.67215471673,6831.04291010771,118628.089101476,32985.6018259128,8667.69863666514,10157.2831140995,11453.3102941471,100211.724894926,6229.8125407584,7207.63049462522,30790.2020078469,11230.2773598305,3947.71460936213,3427.72763218865,14956.3773456783,7157.87223951905,4033.38391900721,13814.0403478781,59932.0457779106,9682.80307070642,11982.3513146925,6504.40621949109,38355.0346156908,11435.9288546692,5859.7913144391,6615.75603697456
"tRF-32-79MP9P9MH57SJ",330.918000246945,201.172006351916,57.1965044575956,296.501733518749,105.192642426989,136.682096475926,49.633599247031,59.7175513011532,95.4648432966815,153.383985591609,239.83378163908,43.4705976230171,63.7603983127948,203.697734415844,67.8884614593044,141.294718888309,118.337656772027,69.6633768340082,132.920629628294,225.652176837028,381.835158050332,95.9682040585945,85.8759680127827,542.83431891416,371.028177287118,99.1223478144679,77.1997630821895,118.441678326236,153.300277524662,47.1558560696599,63.565580060389,196.177389020123,104.355686688918,66.1397212039728,62.7248328818159,253.784683467392,31.0761457576804,37.6449165774006,115.384095713135,239.20287483749,286.335154172972,114.086587599086,147.421294809894,208.965034875991,66.8767769278903,84.8220696903126,139.337742985985
"tRF-32-86J8WPMN1E8YN",383.168210812252,332.371140929252,271.683396173579,1726.40525484304,324.343980816549,320.677226347366,319.073138016628,281.525598991151,180.701310525861,618.183941929818,617.876861171868,358.632430389891,412.31724242274,413.053739232128,298.709230420939,590.868824442021,374.73591311142,261.237663127531,348.916652774271,541.565224408868,589.11710099194,383.872816234378,304.46934113623,2920.86620061888,893.65926572381,341.421420249834,319.827589911928,503.377132886505,2366.15645744587,408.684085937053,416.707691506995,566.020007664618,176.601931319708,438.17565297632,309.934468357208,406.055493547827,362.555033839604,215.113809013718,230.768191426269,1646.27860917566,483.068831529912,283.586660603441,299.309901583725,761.229769905396,296.1685835378,289.808738108568,529.483423346743
"tRF-32-86V8WPMN1E8YN",238.028737019732,207.003078999798,100.093882800792,1080.79664153609,140.256856569319,78.8550556591883,120.538741028504,102.372945087691,109.10267805335,255.639975986015,422.757852380752,108.676494057543,221.036047484355,164.089841612763,131.251025487988,430.306643887124,177.506485158041,130.618831563765,188.30422530675,329.452178182061,430.92824979966,158.065277272979,132.717405110664,1428.07182360494,558.537041077381,77.0951594112528,154.399526164379,331.636699313462,1479.68093958587,167.665266025457,127.131160120778,305.522163228061,192.656652348772,140.546907558442,125.449665763632,253.784683467392,82.869722020481,134.446130633574,128.204550792372,1109.24470390326,264.90871406479,127.125054753267,116.150111062341,343.299700153414,133.753553855781,113.096092920417,256.381447094212
"tRF-32-87R8WP9I1EWJM",168.361789599323,87.4660897182243,14.2991261143989,157.815438808367,61.3623747490769,68.3410482379632,49.633599247031,34.1243150292304,54.5513390266751,74.3679930141135,207.313946840561,54.3382470287713,42.5069322085298,152.773300811883,45.2589743062029,77.0698466663506,69.0302997836826,17.4158442085021,60.9219552463014,94.7739142715519,218.191518885904,33.8711308442098,89.7794211042728,148.235525549636,119.686508802296,11.0135942016075,27.5713439579248,53.2987552468064,96.6458271351131,15.7186186898866,31.7827900301945,54.6723871039688,48.1641630871931,8.2674651504966,36.8969605187152,84.5948944891306,72.5110067679209,53.7784522534294,32.051137698093,89.1147965080844,64.2793203245448,74.971186136542,40.2058076754257,109.457875411233,38.2153011016516,28.2740232301042,83.602645791591
"tRF-32-87R8WP9N1EWJM",81452.2726923621,50284.2549790072,12206.6873263252,56765.735110767,36344.0579585247,24229.5301022132,11890.792276753,22709.7316519528,19072.5119072013,32038.6609903928,83486.5458864989,12117.429087416,20645.6169736829,67186.3027348258,17125.9958774672,40114.8551898355,39334.1222481689,6243.58014874799,23117.1128361874,35603.4004613463,49425.8338156294,12447.6405852471,38523.178559916,113563.027341146,95872.8831009325,11784.5457957201,20468.9657543634,52700.6247712589,37541.9049198982,13135.5256851819,17289.8377764258,35701.0687788916,39261.8202765769,10210.3194608633,12035.7885212049,47440.8168295044,19816.2222781475,17935.1138265187,20871.7008689981,46949.4270024171,57604.0103017504,37312.8333784781,19187.1048851059,42459.7049436121,25785.7744183394,11026.8690597406,37225.4714161357
"tRF-32-897PVP941QKSJ",209.000842261229,87.4660897182243,66.7292552005282,57.3874322939515,166.555017176066,89.3690630804134,99.267198494062,59.7175513011532,78.4175498508455,88.3119917042597,93.4945250457432,81.507370543157,106.267330521325,107.507137608362,45.2589743062029,147.717206110505,82.1789283139079,60.9554547297572,60.9219552463014,76.7217401245896,114.550547415099,112.903769480699,62.455249463842,183.728538709408,119.686508802296,121.149536217683,143.370988581209,59.2208391631182,159.965506982256,68.1140143228421,130.662581235244,170.44920685355,96.3283261743861,62.0059886287245,59.0351368299444,50.7569366934784,72.5110067679209,32.2670713520576,89.7431855546603,112.566058747054,126.610782457437,71.7115693479967,89.3462392787238,74.6303695985682,66.8767769278903,70.6850580752605,89.1761555110303
"tRF-32-FSXMSL73VL4YK",179.972947502725,151.607888844922,38.1310029717304,1071.23206948709,131.490803033736,247.07917439879,148.900797741093,25.5932362719228,109.10267805335,348.599967253657,235.768802289265,92.3750199489113,110.518023742178,62.2409744048412,58.8366665980638,353.236797220774,105.189028241802,43.5396105212551,110.767191356912,333.965221718802,163.643639164428,84.6778271105246,81.9725149212926,1219.28939325334,319.164023472789,110.135942016075,60.6569567074346,142.130013991484,1073.10194267264,62.8744747595466,63.565580060389,318.386254311348,88.300965659854,70.2734537792211,40.5866565705868,194.568257325,31.0761457576804,32.2670713520576,192.306826188558,640.219459123869,185.046528207023,123.865437964722,67.0096794590428,378.127205966079,143.307379131194,70.6850580752605,100.323174949909
"tRF-32-KY7343RX6NMH3",301.890105488441,207.003078999798,76.2620059434608,200.85601302883,87.6605353558241,252.336178109402,92.1766843159147,17.0621575146152,259.118860376707,116.199989084552,146.339256593337,168.448565789191,178.529115275825,192.381193614964,181.035897224812,423.884156664928,124.91197103714,60.9554547297572,232.611101849514,94.7739142715519,163.643639164428,90.3230155845595,113.200139653214,327.788415652012,207.456615257313,121.149536217683,319.827589911928,183.584601405666,166.63073643985,241.018819911595,190.696740181167,209.04148010341,232.793454921433,124.011977257449,132.829057867375,152.270810080435,93.2284372730411,123.690440182888,282.050011743218,164.158835672787,206.472968315204,335.740529220166,214.430974268937,129.359307304185,105.092078029542,339.288278761251,100.323174949909
"tRF-32-MIF91SS2P4FI3",145.13947379252,399.428476379891,686.358053491147,71.7342903674393,192.853177782813,425.817300559617,737.413474527317,51.1864725438456,668.25390307677,83.6639921408777,36.5848141483343,755.301633699921,301.799218680562,28.2913520022005,669.832819731803,224.787052776856,200.516585085935,626.970391506074,443.068765427646,54.1565224408868,174.553215108723,733.874501624546,585.517963723518,45.932134677352,31.9164023472789,572.706898483592,402.541621785702,17.7662517489355,186.626424812632,691.619222355012,653.31290617622,263.713867207379,104.355686688918,413.37325752483,450.142918328326,177.649278427174,372.913749092164,462.494689379493,711.535256897664,93.8050489558783,52.5921711746275,241.211642352352,437.796572465747,134.334665277423,162.415029682019,1555.07127765573,267.528466533091
"tRF-32-N3R718YKISQI3",46.4446316136063,40.8175085351714,85.7947566863934,33.4760021714717,17.5321070711648,36.7990259742879,56.7241134251783,34.1243150292304,92.0553846075143,13.9439986901463,12.1949380494448,108.676494057543,51.0083186502358,5.65827040044011,135.776922918609,44.9574105553712,26.2972570604505,95.7871431467613,55.3835956784558,36.1043482939245,60.0026676936235,67.7422616884196,74.1656087383123,14.614770124612,7.97910058681973,121.149536217683,66.1712254990196,11.8441678326236,36.658762016767,83.8326330127287,88.2855278616514,38.5922732498603,24.0820815435965,74.4071863544694,77.483617089302,50.7569366934784,31.0761457576804,69.9119879294582,108.973868173516,11.7256311194848,29.2178728747931,39.1154014625436,80.4116153508514,19.9014318929515,28.6614758262387,127.233104535469,44.5880777555152
"tRF-32-OUR8309NDJ581",145.13947379252,11.6621452957632,28.5982522287978,19.1291440979838,35.0642141423296,47.313033395513,35.4525708907364,76.7797088157684,119.331054120852,278.879973802926,195.119008791116,21.7352988115085,17.0027728834119,33.9496224026406,36.2071794449623,353.236797220774,42.7330427232321,34.8316884170041,77.5370339498381,58.6695659776274,16.3643639164428,5.64518847403497,42.9379840063913,79.337323533608,87.770106455017,99.1223478144679,110.285375831699,124.363762242548,229.950416286993,20.9581582531822,45.9084744880587,292.658072144774,72.2462446307896,20.6686628762415,47.9660486743298,16.9189788978261,207.174305051202,53.7784522534294,32.051137698093,269.68951574815,50.6443129829747,91.2692700792685,26.8038717836171,24.8767898661894,200.630330783671,49.4795406526824,39.0145680360758
"tRF-32-P4R8YP9LON4V3",1759.09042236534,7297.58741882385,5200.11553026973,3065.44534170191,4742.43496275009,13499.985528853,8941.13837864372,3992.54485841996,29334.9825615945,3439.51967690275,2707.27624697674,11916.3775734096,12029.4618150139,4492.66669794944,17555.9561333761,12652.2998277259,1229.39676757606,6879.25846235831,8418.30654312528,997.382621619665,4118.36491897143,4979.05623409884,7760.06474588236,2332.09974702737,1125.05318274158,8469.4539410362,11910.8205898235,2043.11895112758,2176.19741790444,6848.07820922728,10587.2005011692,3399.33606875853,2929.98658780425,5493.73059250499,7453.18602478048,1252.00443843913,1781.69902344034,9110.06981173094,7102.5321138974,3731.09582222006,2674.40929713939,23655.0390344733,7415.73786013408,1398.07559047984,2665.5172518402,9952.45617699668,3438.85549689411
