"","Ester_24h_CNT_F_S_S5_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq","Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq","Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq"
"tRF-16-32VIJM0",0,0,0,0,8.5273300929479,0,4.08830744071954,0,0,0,4.80653689017063,0,0,0,0,4.79021263753898,0,6.24906264060391,0,0,0,0,0,0,0,4.41987973507241,13.5005602732513,8.9974582180534,5.7814830660361,1.99506819143078,0,0,0,0,12.9434758410023,0,0,0,0,0,0,1.64529158680147,0,4.28452685969888,0,0,0,0
"tRF-16-3JWB61B",96.9912299508918,36.4616566614145,23.3369505606702,52.7351989874842,36.9517637361076,198.793208288507,36.7947669664759,32.8245527654686,154.461840904304,35.5872790729005,76.9045902427301,80.7572927346526,56.3622401172335,20.1894578726772,82.0021008157257,71.8531895630847,80.6663036683002,115.607658851172,49.3388592855733,45.5954769286887,66.9097721722258,60.4325108313654,18.9451348893604,55.8511009648278,38.4799108327583,83.9777149663758,40.501680819754,8.9974582180534,34.6888983962166,17.955613722877,16.5323413928498,50.165825924584,46.4578472465983,28.8072363777781,71.1891171255129,50.9182253301198,37.9533047840141,54.0869447637077,106.020446800454,34.3416027912855,29.1462339422467,82.2645793400735,14.7237186223753,34.2762148775911,58.4754286248918,142.235059848137,64.8894176174769,60.8848599648221
"tRF-16-3KJB01B",0,0,2.33369505606702,17.5783996624947,0,0,0,21.883035176979,0,0,9.61307378034126,21.0671198438224,14.0905600293084,0,3.90486194360598,9.58042527507796,5.04164397926876,9.37359396090586,0,0,0,4.6486546793358,0,0,3.31723369247917,2.2099398675362,0,0,0,5.98520457429235,0,0,0,0,0,5.65758059223554,0,0,0,0,1.45731169711234,8.22645793400735,0,0,11.6950857249784,0,10.8149029362461,6.76498444053579
"tRF-16-3KMB01B",245.030475665411,91.1541416535361,158.691263812558,518.562790043594,227.395469145277,444.361289115487,155.355682747343,382.953115597133,617.847363617215,152.516910312431,418.168709444845,572.323422423842,366.354560762018,270.538735493875,175.718787462269,196.398718139098,156.290963357332,481.177823326501,328.925728570489,136.786430786066,338.730721621893,227.784079287454,511.518642012731,232.712920686782,149.275516161563,249.723205031591,148.506163005765,134.961873270801,265.948221037661,59.8520457429235,454.639388303368,261.977090939494,147.116516280894,115.228945511112,200.623875535536,418.66096382543,278.32423508277,473.260766682442,333.207118515714,226.654578422484,170.505468562143,383.352939724743,130.67300277358,209.941816125245,257.291885949524,437.646337994267,421.7812145136,202.949533216074
"tRF-16-3KXR3RB",117.410436256343,72.9233133228289,65.3434615698767,149.416397131205,48.3215371933714,187.099490153889,89.9427636958299,142.239728650364,505.511479323176,66.0906611353867,129.776496034607,98.3132259378379,169.0867203517,121.136747236063,140.575029969815,134.125953851091,55.4580837719564,106.234064890266,98.6777185711466,91.1909538573774,87.8190759760463,74.3784748693728,227.341618672325,97.7394266884486,17.2496152008917,46.4087372182603,94.5039219127594,53.9847493083204,86.7222459905415,35.9112274457541,165.323413928498,122.627574482317,105.820652061696,36.0090454722226,103.547806728019,141.439514805888,126.511015946714,229.869515245758,113.59333585763,75.551526140828,58.2924678844935,105.298661555294,36.8092965559382,124.251278931268,62.3737905332179,185.999693647563,118.963932298708,209.714517656609
"tRF-16-3L90Q40",5.10480157636273,0,0,8.78919983124736,5.68488672863193,0,8.17661488143908,10.9415175884895,0,0,4.80653689017063,3.51118664063707,21.1358400439625,4.03789157453544,3.90486194360598,4.79021263753898,0,0,16.4462864285244,0,0,0,18.9451348893604,0,0,0,40.501680819754,0,5.7814830660361,1.99506819143078,24.7985120892746,5.57398065828712,12.9049575684995,0,25.8869516820047,22.6303223689421,0,0,7.57288905717531,6.8683205582571,2.91462339422467,1.64529158680147,1.84046482779691,12.8535805790967,7.79672381665224,0,10.8149029362461,0
"tRF-16-3VL8W1B",15.3144047290882,0,0,0,0,0,4.08830744071954,0,14.0419855367549,7.62584551562154,4.80653689017063,0,0,0,0,4.79021263753898,5.04164397926876,0,0,0,0,9.2973093586716,0,9.30851682747129,0.663446738495834,2.2099398675362,0,0,11.5629661320722,1.99506819143078,0,0,7.74297454109971,0,6.47173792050117,5.65758059223554,0,0,0,0,5.82924678844935,1.64529158680147,3.68092965559382,0,0,0,0,6.76498444053579
"tRF-16-3VLIE1B",40.8384126109018,15.6264242834633,28.0043406728043,26.3675994937421,11.3697734572639,93.5497450769447,16.3532297628782,32.8245527654686,168.503826441059,15.2516910312431,38.4522951213651,87.7796660159267,70.4528001465418,36.341024170819,42.9534813796658,43.1119137378508,25.2082198963438,46.8679698045293,65.7851457140978,10.1323282063753,46.0004683684052,60.4325108313654,66.3079721127614,37.2340673098852,8.62480760044584,13.2596392052172,0,8.9974582180534,40.4703814622527,7.98027276572313,0,33.4438839497227,59.3628048150978,28.8072363777781,84.1325929665152,28.2879029611777,31.6277539866784,81.1304171455615,53.0102234002272,13.7366411165142,16.0304286682357,64.1663718852574,18.4046482779691,51.4143223163866,38.9836190832612,43.7646337994267,10.8149029362461,47.3548910837505
"tRF-16-40KK5YE",5.10480157636273,2.60440404724389,0,8.78919983124736,0,0,0,0,14.0419855367549,0,4.80653689017063,0,0,8.07578314907088,7.80972388721197,0,0,3.12453132030195,0,0,0,0,0,0,0.663446738495834,0,0,0,5.7814830660361,3.99013638286157,0,11.1479613165742,0,0,0,0,0,0,0,0,1.45731169711234,4.93587476040441,0,12.8535805790967,3.89836190832612,0,0,0
"tRF-16-489B3RB",137.829642561794,52.0880809448778,37.3391208970724,386.724792574884,68.2186407435832,245.56808082698,61.3246116107931,153.181246238853,322.965667345363,50.8389701041436,211.487623167508,172.048145391216,197.267840410317,88.8336146397797,128.860444138997,71.8531895630847,115.957811523181,187.471879218117,213.801723570818,75.9924615478145,125.455822822923,130.162331021402,179.978781448924,125.664977170862,38.4799108327583,59.6683764234775,121.505042459262,76.4783948534539,156.100042782975,59.8520457429235,190.121926017772,105.905632507455,95.4966860068964,187.247036455558,129.434758410023,135.781934213653,69.5810587706925,108.173889527415,204.468004543733,61.8148850243139,96.1825720094142,220.469072631397,49.6925503505165,107.113171492472,101.357409616479,240.705485896847,194.668252852431,182.654579894466
"tRF-16-4ZMKQ40",25.5240078818136,0,0,0,2.84244336431597,0,8.17661488143908,0,28.0839710735098,2.54194850520718,0,0,0,8.07578314907088,7.80972388721197,0,10.0832879585375,12.4981252812078,0,0,0,0,0,4.65425841373565,0.663446738495834,0,0,4.4987291090267,23.1259322641444,0,16.5323413928498,16.7219419748613,0,7.20180909444452,32.3586896025059,22.6303223689421,6.32555079733568,0,7.57288905717531,34.3416027912855,0,3.29058317360294,0,4.28452685969888,3.89836190832612,0,0,0
"tRF-16-596VW6D",0,2.60440404724389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12453132030195,0,0,0,0,0,4.65425841373565,0,2.2099398675362,13.5005602732513,0,0,0,0,11.1479613165742,2.5809915136999,0,0,0,0,0,0,0,0,0,1.84046482779691,0,0,0,0,0
"tRF-16-5L8RPYE",0,0,0,0,0,0,0,0,0,0,0,0,0,8.07578314907088,0,0,0,0,0,0,0,0,0,0,0,0,27.0011205465027,0,5.7814830660361,0,8.26617069642488,0,7.74297454109971,0,0,0,6.32555079733568,0,22.7186671715259,20.6049616747713,0,0,0,0,0,0,21.6298058724923,0
