Trfs,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-16-K8KDP1B,-0.6403111615157602,1.4756802673538587,-0.5957977100501421,-0.23957139578795625,-1.3843002350488784,0.4752217036090625,0.9260609001653141,-0.016982368725498465,1.4549767470415955,-0.509170209454135,-0.7699835273949196,-0.17582301019254057,-0.0242635146974549,-0.6381149820750953,1.420420150218502,-0.7580416534459533,-0.6546061980181691,-0.351912649684069,-0.48190759679020734,1.4884264444924453,-1.2715329908749888,0.9849044509655188,-0.2880145579941385,0.5746430979036085
tRF-16-K8QJP1B,-0.7053525311149728,1.414182340540334,-0.7089189704076789,8.916098231757442e-05,-0.5355144910473957,1.47338946815156,-0.24250541410232251,-0.6953695630018424,1.4944067407859853,-0.37613834940807483,-0.5609143109251506,-0.55735408045276,1.4092189435923004,-0.5937464781621082,-0.8133650148258433,-0.0021074506043489484,0.5302893832132816,1.1432242408861961,-0.7609030709482855,-0.9126105531511931,0.8096931027653985,-0.25961669295342626,-1.305985396511418,0.7559089866994457
tRF-16-KQ3SW1B,-0.8385464362087109,0.4977557924642301,-0.8273546252483011,1.1681452689927823,0.8925563838629283,0.6488857836172351,-1.3158212413267436,-0.22562092615341953,-0.9282974056484873,-0.3408410273872266,1.4145484276548377,-0.14540999461912396,-1.2483520287467258,-0.1301980879440116,1.1763404841895948,0.20220963250114307,-0.045124038038354165,1.1474692595232632,0.18152638133237475,-1.2838716028172836,-1.3290110848662466,0.8050656538973662,-0.2114929231319567,0.7354383541008375
tRF-16-MBQ4NKD,-0.6374128407608973,1.465608263292017,-0.6407510369112812,-0.18744438561983842,-1.0754206866752307,1.143256452462883,0.48286746181563867,-0.5507032276032912,1.3690886402709304,-0.8227513478486324,0.11376435583745485,-0.6601016482597535,1.2666187318788915,-0.5274482232210379,0.2801411648044362,-1.0193116734622896,0.9026549512374088,0.6299079712528383,-1.3203822783636336,-0.21218064412661364,1.4520899986112887,-0.5260117786741092,-0.15813272277068302,-0.7679454971664965
tRF-16-ML5F82D,1.055432344710826,0.532852096173957,-1.2069420973578793,-0.3813423435269046,-0.8566876027265026,0.03183667004309176,1.3934665580399428,-0.568615625356532,0.03722448028962676,-0.3165109125178758,1.3353511078483218,-1.0560646756200727,1.2622160910918823,0.0215638715626487,-1.1814731735114383,-0.10230678914309288,0.933809606377097,0.6062995705173037,-1.3059801016723174,-0.23412907522208382,-1.1511437216163998,-0.4255460264021194,1.1424659202936907,0.4342238277248295
tRF-16-MNH5SYD,-0.6799523821357412,0.33417702362961327,-0.9148186633851871,1.260594021891316,0.035878565354507355,1.4014574982361108,-0.6898398395453995,-0.7474962240452195,0.46361331978876336,-0.7170963306083731,1.1847369505690368,-0.9312539397494268,-1.135850447142266,0.6528276791773391,-0.5223617356651628,1.00538450363009,0.41668445958135036,-0.771430763231009,-0.863863173105221,1.2186094767548792,1.221611570947281,0.24601340469637065,-0.30359101005084066,-1.1640339655928114
tRF-16-NS5J7KE,-0.46725649139373804,1.4973432873462413,-0.5824787280774631,-0.4476080678750397,-0.3805487563220914,1.4671336144330644,-0.30626049605461614,-0.7803243620563579,1.4716731891258268,-0.5785514635226428,-0.22225858897024953,-0.6708631366329346,0.9811585053538817,0.19335450384788488,0.22212647607679936,-1.3966394852785662,1.2348566397114638,0.3769461477396028,-0.9364513233449553,-0.6753514641061112,-0.6964905366119024,1.208321751988778,-0.9355750369483244,0.42374382157144835
tRF-16-PSQP4PE,-0.8649835683819465,1.3772621696858844,-0.5906072809612996,0.07832867965736127,-1.2184432320064016,0.8345141450199085,0.802407603992072,-0.41847851700557814,1.3474053866937645,-0.5907902758001111,0.14573078328057318,-0.9023458941742274,1.276021779886925,-1.0291847798432228,0.2521363254683675,-0.49897332551206647,0.6325439288779771,1.0276140573892796,-1.118033205997479,-0.5421247802697771,0.35642460510870394,-0.9259104491154115,1.2474199908665284,-0.67793414685982
tRF-16-Q01LQKB,-0.024906714887884998,0.8117900462610604,-1.4011082493710143,0.6142249179978382,-0.18551198089728477,1.3297498790717384,-0.051201306727650595,-1.0930365914468025,1.355850668060862,-0.994880820590183,0.05052536104567939,-0.4114952085163585,0.9691017630235454,0.5176326686029381,-0.1569763230600386,-1.3297581085664443,-0.8437092742852188,1.3980513856638048,-0.5771372165348039,0.022795105156217303,0.15490126669809504,-1.4491355316180248,0.5083896255785708,0.785844639341359
tRF-16-Q2FWQ80,-1.1223351841935074,1.041044287164259,-0.5308816381199796,0.6121725351492276,-0.4056943993685495,-0.2832318897119287,1.4664885531380352,-0.7775622640575568,0.11827943776518232,-1.4492101986374857,0.6580011440723285,0.6729296167999732,0.9910881904776282,-0.2658130715162626,0.5549886200212597,-1.2802637389826244,1.1197636172596575,0.42493988888986617,-1.2039192862237003,-0.34078421992582253,-0.8955020443195276,0.6858804727436049,1.028302384042536,-0.8186808124666125
tRF-16-R29P4PE,-0.4440408206981063,1.4813641325874527,-0.7062359472836457,-0.3310873646057004,-0.845867443747871,1.286855841590311,0.2949060955376176,-0.7358944933800583,1.3163578911154903,-1.116761299253328,-0.10775766922619859,-0.09183892263596444,0.5319587703974004,-0.7796422714972077,1.1432789081847996,-0.8955954070849923,0.6183736370356804,1.0102345438548617,-1.1823108213550637,-0.4462973595354774,-0.16395177530873897,-1.351059228608024,0.749455496624074,0.7655555072926898
tRF-16-RPM830D,0.622393105286011,-0.1399164643615539,-1.3540407177848897,0.8715640768604331,-0.6784016613138993,-1.0088905450499088,0.6217975521302741,1.0654946542335342,-0.17131775028171095,-0.15890892579715363,-1.0371498097246834,1.367376485803548,-0.6239809296198806,1.2369107517689195,0.3616885549006749,-0.9746183770497137,0.630667173765298,0.9902957357238674,-1.2027905769761635,-0.41817233251300073,0.13351422357273723,1.3428355779606087,-0.5270325383388679,-0.9493172631944795
tRF-16-RPM830E,0.07377713635527103,0.019734300754933463,-1.2694157892799387,1.1759043521697332,0.15534986043130763,-0.9004334344715871,1.3440126524601066,-0.5989290784198281,1.4260562766892109,-0.523874679685829,-0.07363020538395346,-0.8285513916194288,-1.1364679179890742,1.3003815600067283,-0.12675988316031944,-0.037153758857335496,0.37499549857984243,0.9967608404592139,-1.365947458682397,-0.005808880356658095,-0.3659039853654378,0.9234219659365926,0.6850856540916733,-1.2426036346628284
tRF-16-RX6NMHD,-0.49003389670348824,1.499637558315478,-0.5303380501915793,-0.4792656114204105,-0.36938601896998535,-0.2986361638445753,1.4634453728658203,-0.7954231900512594,1.4517478188795199,-0.7030916434180883,-0.6170701079970261,-0.13158606746440635,-0.131039765546488,-0.9424402555538682,-0.3345966829002559,1.408076704000612,-0.5836987152368202,1.473084473151544,-0.6612736163279205,-0.22811214158680318,0.8275624980719058,-0.598559512914749,-1.097009924521735,0.868006939364578
tRF-16-RXSINHE,-0.08077032991198162,1.4214197375108542,-0.8631609900280416,-0.4774884175708308,-0.7332779516651716,-0.9677889485527986,1.0491205810518167,0.6519463191661541,1.4374923063834373,-0.09738577857067328,-0.7844847418253049,-0.5556217859874593,-1.3338214032316256,-0.1956664197267818,0.684218709885246,0.8452691130731618,0.37594004655887925,1.0380895935843946,-1.332034485955534,-0.0819951541877392,0.7800515121400279,-0.7257985655789742,0.9380844853980104,-0.9923374319590637
tRF-16-S3M830E,-0.32044870222124583,0.550068718041809,-1.24802983628513,1.0184098204645669,-1.317062649317197,0.090926283109176,0.11038876511247793,1.1157476010955427,-0.4365664061472622,-1.0795992272000505,1.2553232855521403,0.2608423477951714,-1.3415775740639302,1.0744440659243284,0.06264635367875661,0.20448715446084584,0.8054073935816527,-0.11562747594393061,-1.3695974902107928,0.6798175725730702,0.38584287306282966,-0.8450925486514925,1.2374662760315673,-0.7782166004429046
tRF-16-S4113KE,-0.5097671318809143,0.5573040610629749,-1.1256803882397837,1.0781434590577232,-0.773821094204633,0.9074053182075077,0.8188980511485922,-0.9524822751514667,-0.4858515126609321,-1.1672507148897424,0.9590286380350572,0.6940735895156173,-0.3792808930336635,-0.417354177064265,-0.6890296444690668,1.4856647145669943,0.37327975045018796,0.9650737082221552,-1.3880995261064757,0.049746067434131507,0.3687468227274799,-0.3883610154257501,-1.15488366607415,1.1744978587724204
tRF-16-S45J7KE,-0.8369911548338383,1.3700400637683336,-0.6409342972474886,0.10788538831299312,0.7244394329754874,0.9826229341169214,-0.6913450023746309,-1.0157173647177782,1.4743407060919387,-0.5419450484516793,-0.24491270095810458,-0.6874829566821543,-0.00902518117734781,-0.36960604175893347,1.3707615726760363,-0.9921303497397556,0.8009191385511201,0.9277368430073107,-0.9073810530424843,-0.8212749285159463,0.18522316280770965,1.341569637158647,-0.776341700268805,-0.7504510996975525
tRF-16-S8V0J80,0.1372059863475955,1.2697614072238614,-1.1388581693657318,-0.2681092242057257,0.6628022206331193,-1.1397369295781914,-0.5191471878183386,0.9960818967634106,-0.6894366536557329,-0.17588550955476107,1.4620662897358945,-0.5967441265254007,-1.0794713860054983,1.136348558878934,0.4920592392706047,-0.5489364121440403,1.3768099552152806,0.01816594908691532,-0.9535010950969279,-0.44147480920526805,-1.0705608696970708,0.07059253917524815,1.3212477607839754,-0.3212794302621531
tRF-16-V4VH7QD,0.493591607832453,1.0941681799319367,-1.1803205406062405,-0.40743924715814894,0.677326207459113,0.8817461454128745,-1.303177104455231,-0.255895248416756,0.2012731437358334,-0.8814375604983068,-0.6476538726744712,1.3278182894369428,0.44213953071506573,-1.0006315695130437,-0.628303543647725,1.186795582445703,-0.7778771149952871,1.4517209227293562,-0.5106757784506835,-0.16316802928338495,0.02706844732902897,-0.11984968479766159,-1.1743876521240717,1.2671688895927042
tRF-16-W3FJHPB,-0.6436027836487306,1.3888773640090022,-0.8079980742187425,0.06272349385847106,0.07504799005780743,-0.8565961445845444,1.3795111720841058,-0.5979630175573691,1.3240098432134408,-0.052063213108914826,-1.1025369452237355,-0.16940968488079097,-0.9156732252290902,1.2919412459410442,-0.6472862454205646,0.2710182247086106,0.8299570712123543,0.051852187995804815,-1.4206211257732615,0.5388118665651025,0.9189969550392126,-1.2246401714409039,0.7046332423912016,-0.39899002598951183
tRF-16-W3FJIKB,-0.7040445769551794,0.8286779227269145,-1.0135914488065474,0.8889581030348126,-0.9251839189381892,1.1916792013471516,0.4534488431218151,-0.7199441255307779,1.2104966974483102,-0.36031747302019584,0.2972215074838464,-1.147400731911961,-0.6923953470367932,-0.6388230828463559,-0.11746884572485712,1.448687275608006,0.11934304625723846,1.3098720144228553,-1.0672154558780673,-0.3619996048020258,0.7930506625331877,-1.4031890695676852,-0.023561777852545228,0.6337001848870437
tRF-16-W9RKM80,-1.4285786698374185,0.8818528058003602,0.14678483797368733,0.39994102606337134,-0.44356823295416004,1.0177029215762783,0.6081177387274774,-1.1822524273495956,0.6740230226605641,-0.6777635445377189,1.0232229294295416,-1.0194824075523867,-0.9638817288934008,-0.6556421427358965,1.2157401421173861,0.4037837295119116,0.49861611935902805,1.162819016302521,-0.9283150724997636,-0.7331200631617851,-0.6401543072245938,1.4922875544572065,-0.4157036550664115,-0.4364295921662007
tRF-16-WE6WRND,-0.8787641776393046,0.7704731860120795,-0.8481518831863787,0.9564428748136043,-0.1787216737462745,-1.0129835324931968,1.3806590368796163,-0.1889538306401452,0.45853927652121723,0.47757298233907897,0.5623594900731906,-1.498471748933485,0.8744849728979593,-1.320858704942158,-0.21895765753589233,0.6653313895800919,1.3110267643569635,0.21557740833867006,-0.9496821471212703,-0.5769220255743639,-1.1910185002033424,-0.41804064818526526,0.5676949513752468,1.04136419701336
tRF-16-WK6WRNE,-1.01408375732146,1.004092784342924,0.699035076064941,-0.6890441030864043,-0.5613988648233629,1.4939559028377025,-0.5613988648233629,-0.3711581731909767,-0.5,-0.5,1.5,-0.5,0.471874214131146,-0.5757158957789804,1.1565688358797612,-1.0527271542319276,0.564066570553391,1.0830530571238564,-1.0995339480423456,-0.5475856796349023,-0.2541020864229755,1.2719800798096308,0.12330344158986488,-1.1411814349765206
tRF-16-ZSIJ7KE,-0.5274204019075391,1.4937347305512931,-0.5920208027082359,-0.37429352593551757,-1.0715663591199203,1.2203721409910446,0.34474254631520557,-0.4935483281863292,1.4888315277280444,-0.6471129322398043,-0.34881612327341616,-0.4929024722148238,1.3124110662090511,-0.6566543032623648,0.23398185614090553,-0.8897386190875927,1.2607247043171366,0.07885669882628442,-1.1733359692244019,-0.16624543391901855,-0.9160509148256701,1.4131404207664553,-0.10653087304164845,-0.39055863289913645
tRF-17-08P2B52,-0.7395518786023692,1.301254233938245,-0.8295066567796305,0.26780430144375506,-0.5514868771457498,-0.6434013566700415,1.482886936325239,-0.28799870250944704,-0.7837730547602045,-0.7837730547602045,1.3047333193329596,0.2628127901874496,1.0400284570614697,0.5644918643842831,-1.1975113546363823,-0.4070089668093704,0.17393779598664075,1.3127974828312974,-0.47773865232529816,-1.0089966264926395,-0.27105276809820256,-0.9858616987613715,1.3915725980114473,-0.1346581311518735
tRF-17-08Q2B52,-0.549248880890266,1.451466338654134,-0.7548956312064131,-0.14732182655745443,-1.0907873668741959,0.923003464698041,0.7709770278829172,-0.6031931257067622,1.4860198093781705,-0.6244232220765678,-0.30697094157885585,-0.5546256457227466,0.963950051291355,-1.1069734391734742,0.7177246073214737,-0.5747012194393545,0.11641370001081319,1.3487291789668125,-0.9494304078805724,-0.515712471097054,0.17803456074047516,-1.3490822068949244,1.0664628002040157,0.10458484595043388
